CHR,BASE,DEPTH
ref|NC_001133|,6600,42.67
ref|NC_001133|,6700,32.09
ref|NC_001133|,6800,27.4
ref|NC_001133|,6900,39.83
ref|NC_001133|,7000,41.26
ref|NC_001133|,7100,43.24
ref|NC_001133|,7200,31.78
ref|NC_001133|,7300,30.85
ref|NC_001133|,7400,32.54
ref|NC_001133|,7500,27.78
ref|NC_001133|,7600,26.78
ref|NC_001133|,7700,35.03
ref|NC_001133|,7800,41.06
ref|NC_001133|,7900,41.49
ref|NC_001133|,8000,44.61
ref|NC_001133|,8100,42.53
ref|NC_001133|,8200,38.69
ref|NC_001133|,8300,31.62
ref|NC_001133|,8400,32.35
ref|NC_001133|,8500,32.37
ref|NC_001133|,8600,36.83
ref|NC_001133|,8700,36.05
ref|NC_001133|,8800,45.54
ref|NC_001133|,8900,52.81
ref|NC_001133|,9000,40.97
ref|NC_001133|,9100,46.3
ref|NC_001133|,9200,39.6
ref|NC_001133|,9300,37.51
ref|NC_001133|,9400,28.33
ref|NC_001133|,9500,38.34
ref|NC_001133|,9600,44.06
ref|NC_001133|,9700,44.36
ref|NC_001133|,9800,45.77
ref|NC_001133|,9900,45.58
ref|NC_001133|,10000,48.63
ref|NC_001133|,10100,51.9
ref|NC_001133|,10200,44.29
ref|NC_001133|,10300,43.79
ref|NC_001133|,10400,43.63
ref|NC_001133|,10500,40.25
ref|NC_001133|,10600,40.88
ref|NC_001133|,10700,41.77
ref|NC_001133|,10800,51.1100000000001
ref|NC_001133|,10900,45.69
ref|NC_001133|,11000,41.16
ref|NC_001133|,11100,38.8
ref|NC_001133|,11200,32.55
ref|NC_001133|,11300,38.36
ref|NC_001133|,11400,37.06
ref|NC_001133|,11500,32.94
ref|NC_001133|,11600,35.16
ref|NC_001133|,11700,34.84
ref|NC_001133|,11800,29.59
ref|NC_001133|,11900,26.93
ref|NC_001133|,12000,26.1
ref|NC_001133|,12100,27.85
ref|NC_001133|,12200,29.65
ref|NC_001133|,12300,31.38
ref|NC_001133|,12400,35.86
ref|NC_001133|,12500,41.74
ref|NC_001133|,12600,46.91
ref|NC_001133|,12700,104.46
ref|NC_001133|,12800,77.17
ref|NC_001133|,12900,37.71
ref|NC_001133|,13000,44.15
ref|NC_001133|,13100,39.96
ref|NC_001133|,13200,41.15
ref|NC_001133|,13300,39.1
ref|NC_001133|,13400,50.84
ref|NC_001133|,13500,64.89
ref|NC_001133|,13600,72.5399999999999
ref|NC_001133|,13700,80.62
ref|NC_001133|,13800,69.8
ref|NC_001133|,13900,59.36
ref|NC_001133|,14000,50.04
ref|NC_001133|,14100,31.31
ref|NC_001133|,14200,37.78
ref|NC_001133|,14300,41.69
ref|NC_001133|,14400,40.81
ref|NC_001133|,14500,46.79
ref|NC_001133|,14600,58.55
ref|NC_001133|,14700,67.7400000000001
ref|NC_001133|,14800,64.9
ref|NC_001133|,14900,65.47
ref|NC_001133|,15000,75.52
ref|NC_001133|,15100,74.7
ref|NC_001133|,15200,66.74
ref|NC_001133|,15300,66.88
ref|NC_001133|,15400,71.81
ref|NC_001133|,15500,62.2
ref|NC_001133|,15600,55.67
ref|NC_001133|,15700,62.81
ref|NC_001133|,15800,61.84
ref|NC_001133|,15900,67.0599999999999
ref|NC_001133|,16000,70.61
ref|NC_001133|,16100,65.06
ref|NC_001133|,16200,71.07
ref|NC_001133|,16300,81.3799999999999
ref|NC_001133|,16400,71.87
ref|NC_001133|,16500,66.81
ref|NC_001133|,16600,70.15
ref|NC_001133|,16700,74.51
ref|NC_001133|,16800,45.8999999999999
ref|NC_001133|,16900,35
ref|NC_001133|,17000,46.55
ref|NC_001133|,17100,43.2599999999999
ref|NC_001133|,17200,40.57
ref|NC_001133|,17300,45.43
ref|NC_001133|,17400,75.21
ref|NC_001133|,17500,66.94
ref|NC_001133|,17600,66.24
ref|NC_001133|,17700,71.19
ref|NC_001133|,17800,52.9100000000001
ref|NC_001133|,17900,55.65
ref|NC_001133|,18000,57.05
ref|NC_001133|,18100,58.67
ref|NC_001133|,18200,60.45
ref|NC_001133|,18300,69.33
ref|NC_001133|,18400,81.58
ref|NC_001133|,18500,75.23
ref|NC_001133|,18600,78.26
ref|NC_001133|,18700,79.56
ref|NC_001133|,18800,73.0199999999999
ref|NC_001133|,18900,55.4
ref|NC_001133|,19000,72
ref|NC_001133|,19100,74.9
ref|NC_001133|,19200,82.2900000000001
ref|NC_001133|,19300,54.92
ref|NC_001133|,19400,65.77
ref|NC_001133|,19500,67.06
ref|NC_001133|,19600,52.52
ref|NC_001133|,19700,46.15
ref|NC_001133|,19800,42.26
ref|NC_001133|,19900,34.89
ref|NC_001133|,20000,38.88
ref|NC_001133|,20100,56.67
ref|NC_001133|,20200,66.3
ref|NC_001133|,20300,57.34
ref|NC_001133|,20400,44.42
ref|NC_001133|,20500,52.34
ref|NC_001133|,20600,48.2
ref|NC_001133|,20700,47.77
ref|NC_001133|,20800,53.19
ref|NC_001133|,20900,52.59
ref|NC_001133|,21000,53.3
ref|NC_001133|,21100,44.81
ref|NC_001133|,21200,37.28
ref|NC_001133|,21300,47.67
ref|NC_001133|,21400,49.77
ref|NC_001133|,21500,48.27
ref|NC_001133|,21600,55.89
ref|NC_001133|,21700,36.66
ref|NC_001133|,21800,46.19
ref|NC_001133|,21900,53.77
ref|NC_001133|,22000,61.92
ref|NC_001133|,22100,51.52
ref|NC_001133|,22200,68.18
ref|NC_001133|,22300,67.26
ref|NC_001133|,22400,82.22
ref|NC_001133|,22500,74.2099999999999
ref|NC_001133|,22600,82.4999999999999
ref|NC_001133|,22700,91.45
ref|NC_001133|,22800,84.3200000000001
ref|NC_001133|,22900,75.53
ref|NC_001133|,23000,68.44
ref|NC_001133|,23100,64.04
ref|NC_001133|,23200,62.07
ref|NC_001133|,23300,38.3
ref|NC_001133|,23400,44.69
ref|NC_001133|,23500,55.68
ref|NC_001133|,23600,60.84
ref|NC_001133|,23700,66.01
ref|NC_001133|,23800,68.71
ref|NC_001133|,23900,73.6600000000001
ref|NC_001133|,24000,59.94
ref|NC_001133|,24100,65.57
ref|NC_001133|,24200,53.54
ref|NC_001133|,24300,33.69
ref|NC_001133|,24400,29.71
ref|NC_001133|,24500,27.81
ref|NC_001133|,24600,31.19
ref|NC_001133|,24700,33.62
ref|NC_001133|,24800,39.75
ref|NC_001133|,24900,44.65
ref|NC_001133|,25000,48.43
ref|NC_001133|,25100,57.43
ref|NC_001133|,25200,55.45
ref|NC_001133|,25300,35
ref|NC_001133|,25400,25.28
ref|NC_001133|,25500,34.53
ref|NC_001133|,25600,31.64
ref|NC_001133|,25700,27.14
ref|NC_001133|,25976,1.84
ref|NC_001133|,26556,3.86999999999999
ref|NC_001133|,26750,6.19999999999999
ref|NC_001133|,26850,26.8
ref|NC_001133|,26950,21.02
ref|NC_001133|,27050,72.59
ref|NC_001133|,27150,61.8
ref|NC_001133|,27250,36.82
ref|NC_001133|,27350,39.27
ref|NC_001133|,27450,33.97
ref|NC_001133|,27550,35.38
ref|NC_001133|,27650,42.74
ref|NC_001133|,27750,36.76
ref|NC_001133|,27850,43.31
ref|NC_001133|,27950,33.43
ref|NC_001133|,28050,31.7
ref|NC_001133|,28150,36.55
ref|NC_001133|,28250,30.26
ref|NC_001133|,28350,39.53
ref|NC_001133|,28450,34.26
ref|NC_001133|,28550,33.7
ref|NC_001133|,28650,31.94
ref|NC_001133|,28750,33.93
ref|NC_001133|,28850,43.53
ref|NC_001133|,28950,43.32
ref|NC_001133|,29050,34.52
ref|NC_001133|,29150,27.07
ref|NC_001133|,29250,25.27
ref|NC_001133|,29350,37.46
ref|NC_001133|,29450,37.17
ref|NC_001133|,29550,45.2
ref|NC_001133|,29650,53.03
ref|NC_001133|,29750,49.6
ref|NC_001133|,29850,41.47
ref|NC_001133|,29950,37.36
ref|NC_001133|,30050,31.63
ref|NC_001133|,30150,30.51
ref|NC_001133|,30250,30.67
ref|NC_001133|,30350,25.23
ref|NC_001133|,30450,34.37
ref|NC_001133|,30550,40.4799999999999
ref|NC_001133|,30650,40.47
ref|NC_001133|,30750,37.71
ref|NC_001133|,30850,48.3
ref|NC_001133|,30950,46.1
ref|NC_001133|,31050,45.77
ref|NC_001133|,31150,43.92
ref|NC_001133|,31250,51.4500000000001
ref|NC_001133|,31350,38.94
ref|NC_001133|,31450,45.5499999999999
ref|NC_001133|,31550,36.17
ref|NC_001133|,31650,37.09
ref|NC_001133|,31750,31.37
ref|NC_001133|,31850,45.06
ref|NC_001133|,31950,37.4
ref|NC_001133|,32050,29.2899999999999
ref|NC_001133|,32150,32.33
ref|NC_001133|,32250,34.72
ref|NC_001133|,32350,29.81
ref|NC_001133|,32450,32.59
ref|NC_001133|,32550,30.65
ref|NC_001133|,32650,26.06
ref|NC_001133|,32750,20.27
ref|NC_001133|,32850,27.61
ref|NC_001133|,32950,40.28
ref|NC_001133|,33050,32.15
ref|NC_001133|,33150,28.53
ref|NC_001133|,33250,41.67
ref|NC_001133|,33350,40.61
ref|NC_001133|,33450,38.25
ref|NC_001133|,33550,34.95
ref|NC_001133|,33650,44.44
ref|NC_001133|,33750,41.67
ref|NC_001133|,33850,27.28
ref|NC_001133|,33950,26.53
ref|NC_001133|,34050,22.87
ref|NC_001133|,34150,22.17
ref|NC_001133|,34250,21.25
ref|NC_001133|,34350,25.2
ref|NC_001133|,34450,29.75
ref|NC_001133|,34550,28.43
ref|NC_001133|,34650,32.09
ref|NC_001133|,34750,38.06
ref|NC_001133|,34850,42.59
ref|NC_001133|,34950,40.9500000000001
ref|NC_001133|,35050,36.51
ref|NC_001133|,35150,41.09
ref|NC_001133|,35250,42.32
ref|NC_001133|,35350,39.77
ref|NC_001133|,35450,37.7
ref|NC_001133|,35550,36.85
ref|NC_001133|,35650,41
ref|NC_001133|,35750,30.98
ref|NC_001133|,35850,36.61
ref|NC_001133|,35950,33.82
ref|NC_001133|,36050,29.22
ref|NC_001133|,36150,36.22
ref|NC_001133|,36250,35.7
ref|NC_001133|,36350,34.48
ref|NC_001133|,36450,33.77
ref|NC_001133|,36550,33.76
ref|NC_001133|,36650,37.1
ref|NC_001133|,36750,39.64
ref|NC_001133|,36850,37.08
ref|NC_001133|,36950,44.78
ref|NC_001133|,37050,40.46
ref|NC_001133|,37150,37.14
ref|NC_001133|,37250,46.29
ref|NC_001133|,37350,41.41
ref|NC_001133|,37450,49.71
ref|NC_001133|,37550,42.5
ref|NC_001133|,37650,46.2199999999999
ref|NC_001133|,37750,38.56
ref|NC_001133|,37850,30.7
ref|NC_001133|,37950,32.94
ref|NC_001133|,38050,34.5
ref|NC_001133|,38150,32.12
ref|NC_001133|,38250,38.16
ref|NC_001133|,38350,38.22
ref|NC_001133|,38450,30.19
ref|NC_001133|,38550,34.45
ref|NC_001133|,38650,38
ref|NC_001133|,38750,35.25
ref|NC_001133|,38850,31.47
ref|NC_001133|,38950,31.13
ref|NC_001133|,39050,31.55
ref|NC_001133|,39150,27.48
ref|NC_001133|,39250,28.17
ref|NC_001133|,39350,33.62
ref|NC_001133|,39450,32.66
ref|NC_001133|,39550,41.08
ref|NC_001133|,39650,33.7
ref|NC_001133|,39750,39.65
ref|NC_001133|,39850,40.9
ref|NC_001133|,39950,37.64
ref|NC_001133|,40050,39.47
ref|NC_001133|,40150,37.57
ref|NC_001133|,40250,38.06
ref|NC_001133|,40350,31.68
ref|NC_001133|,40450,34.16
ref|NC_001133|,40550,26.18
ref|NC_001133|,40650,28.52
ref|NC_001133|,40750,33.66
ref|NC_001133|,40850,35.79
ref|NC_001133|,40950,36.06
ref|NC_001133|,41050,36.14
ref|NC_001133|,41150,42.88
ref|NC_001133|,41250,37.42
ref|NC_001133|,41350,38.26
ref|NC_001133|,41450,48.63
ref|NC_001133|,41550,39.93
ref|NC_001133|,41650,38.42
ref|NC_001133|,41750,35.22
ref|NC_001133|,41850,33.35
ref|NC_001133|,41950,41.86
ref|NC_001133|,42050,44.4600000000001
ref|NC_001133|,42150,37.25
ref|NC_001133|,42250,38.61
ref|NC_001133|,42350,30.74
ref|NC_001133|,42450,34.06
ref|NC_001133|,42550,33.87
ref|NC_001133|,42650,40.65
ref|NC_001133|,42750,40.54
ref|NC_001133|,42850,37.99
ref|NC_001133|,42950,37.1
ref|NC_001133|,43050,36.18
ref|NC_001133|,43150,33.27
ref|NC_001133|,43250,29.95
ref|NC_001133|,43350,31.49
ref|NC_001133|,43450,37.73
ref|NC_001133|,43550,32.69
ref|NC_001133|,43650,34.89
ref|NC_001133|,43750,31.06
ref|NC_001133|,43850,29.79
ref|NC_001133|,43950,27.82
ref|NC_001133|,44050,26.82
ref|NC_001133|,44150,24.24
ref|NC_001133|,44250,25.22
ref|NC_001133|,44350,33.4
ref|NC_001133|,44450,33.84
ref|NC_001133|,44550,26.15
ref|NC_001133|,44650,28.3
ref|NC_001133|,44750,31.83
ref|NC_001133|,44850,29.94
ref|NC_001133|,44950,33.06
ref|NC_001133|,45050,32.5
ref|NC_001133|,45150,27.53
ref|NC_001133|,45250,27.75
ref|NC_001133|,45350,25.54
ref|NC_001133|,45450,27.84
ref|NC_001133|,45550,38.28
ref|NC_001133|,45650,37.17
ref|NC_001133|,45750,36.6
ref|NC_001133|,45850,43.44
ref|NC_001133|,45950,50.53
ref|NC_001133|,46050,44.07
ref|NC_001133|,46150,32.05
ref|NC_001133|,46250,40.29
ref|NC_001133|,46350,38.76
ref|NC_001133|,46450,25.96
ref|NC_001133|,46550,24.33
ref|NC_001133|,46650,25.73
ref|NC_001133|,46750,24.89
ref|NC_001133|,46850,30.83
ref|NC_001133|,46950,33.74
ref|NC_001133|,47050,31.21
ref|NC_001133|,47150,25.82
ref|NC_001133|,47250,34.68
ref|NC_001133|,47350,41.33
ref|NC_001133|,47450,39.93
ref|NC_001133|,47550,31.02
ref|NC_001133|,47650,37.79
ref|NC_001133|,47750,35.63
ref|NC_001133|,47850,36
ref|NC_001133|,47950,26.42
ref|NC_001133|,48050,32.89
ref|NC_001133|,48150,41.6
ref|NC_001133|,48250,35.21
ref|NC_001133|,48350,39.24
ref|NC_001133|,48450,41.08
ref|NC_001133|,48550,32.73
ref|NC_001133|,48650,35.43
ref|NC_001133|,48750,34.18
ref|NC_001133|,48850,32.34
ref|NC_001133|,48950,23.69
ref|NC_001133|,49050,30.13
ref|NC_001133|,49150,32
ref|NC_001133|,49250,33.3
ref|NC_001133|,49350,35.64
ref|NC_001133|,49450,41.13
ref|NC_001133|,49550,41.5
ref|NC_001133|,49650,36.54
ref|NC_001133|,49750,39.07
ref|NC_001133|,49850,39.06
ref|NC_001133|,49950,39.41
ref|NC_001133|,50050,40.51
ref|NC_001133|,50150,36.97
ref|NC_001133|,50250,38.57
ref|NC_001133|,50350,44.64
ref|NC_001133|,50450,37.08
ref|NC_001133|,50550,28.38
ref|NC_001133|,50650,42.01
ref|NC_001133|,50750,38.57
ref|NC_001133|,50850,39.52
ref|NC_001133|,50950,43.1
ref|NC_001133|,51050,39.11
ref|NC_001133|,51150,39.7
ref|NC_001133|,51250,31.17
ref|NC_001133|,51350,31.17
ref|NC_001133|,51450,34.11
ref|NC_001133|,51550,34.42
ref|NC_001133|,51650,30.4
ref|NC_001133|,51750,43.34
ref|NC_001133|,51850,50.69
ref|NC_001133|,51950,32.38
ref|NC_001133|,52050,29.13
ref|NC_001133|,52150,23.7
ref|NC_001133|,52250,18.5
ref|NC_001133|,52350,21.97
ref|NC_001133|,52450,30.26
ref|NC_001133|,52550,27.45
ref|NC_001133|,52650,31.92
ref|NC_001133|,52750,29.25
ref|NC_001133|,52850,22.94
ref|NC_001133|,52950,28.98
ref|NC_001133|,53050,35.18
ref|NC_001133|,53150,30.5
ref|NC_001133|,53250,23.4
ref|NC_001133|,53350,32.58
ref|NC_001133|,53450,34.18
ref|NC_001133|,53550,30.64
ref|NC_001133|,53650,37.36
ref|NC_001133|,53750,34.82
ref|NC_001133|,53850,28.7
ref|NC_001133|,53950,31.47
ref|NC_001133|,54050,29.82
ref|NC_001133|,54150,24.96
ref|NC_001133|,54250,28.83
ref|NC_001133|,54350,37.89
ref|NC_001133|,54450,34.03
ref|NC_001133|,54550,34.42
ref|NC_001133|,54650,46.2999999999999
ref|NC_001133|,54750,46.63
ref|NC_001133|,54850,35.39
ref|NC_001133|,54950,42.56
ref|NC_001133|,55050,33.21
ref|NC_001133|,55150,37.83
ref|NC_001133|,55250,42.57
ref|NC_001133|,55350,39.81
ref|NC_001133|,55450,34.2
ref|NC_001133|,55550,29.79
ref|NC_001133|,55650,31.18
ref|NC_001133|,55750,35.61
ref|NC_001133|,55850,27.35
ref|NC_001133|,55950,28.79
ref|NC_001133|,56050,27.85
ref|NC_001133|,56150,24.2
ref|NC_001133|,56250,32.04
ref|NC_001133|,56350,34.75
ref|NC_001133|,56450,35.27
ref|NC_001133|,56550,40.67
ref|NC_001133|,56650,39.56
ref|NC_001133|,56750,41.4
ref|NC_001133|,56850,44.14
ref|NC_001133|,56950,32.6
ref|NC_001133|,57050,38.6
ref|NC_001133|,57150,36.26
ref|NC_001133|,57250,38.71
ref|NC_001133|,57350,40.69
ref|NC_001133|,57450,43.51
ref|NC_001133|,57550,47.6699999999999
ref|NC_001133|,57650,43.98
ref|NC_001133|,57750,38.15
ref|NC_001133|,57850,32.43
ref|NC_001133|,57950,32.51
ref|NC_001133|,58050,31.8
ref|NC_001133|,58150,29.07
ref|NC_001133|,58250,29.33
ref|NC_001133|,58350,28.45
ref|NC_001133|,58450,36.7
ref|NC_001133|,58550,33.63
ref|NC_001133|,58650,28.01
ref|NC_001133|,58750,30.0699999999999
ref|NC_001133|,58850,30.64
ref|NC_001133|,58950,31.65
ref|NC_001133|,59050,34.84
ref|NC_001133|,59150,29.72
ref|NC_001133|,59250,22.9
ref|NC_001133|,59350,29.23
ref|NC_001133|,59450,29.32
ref|NC_001133|,59550,28.9
ref|NC_001133|,59650,31.55
ref|NC_001133|,59750,33.51
ref|NC_001133|,59850,31.11
ref|NC_001133|,59950,27.01
ref|NC_001133|,60050,25.87
ref|NC_001133|,60150,27.38
ref|NC_001133|,60250,34.38
ref|NC_001133|,60350,32.28
ref|NC_001133|,60450,30.21
ref|NC_001133|,60550,37.8
ref|NC_001133|,60650,31.23
ref|NC_001133|,60750,31.67
ref|NC_001133|,60850,26.83
ref|NC_001133|,60950,27.61
ref|NC_001133|,61050,27.57
ref|NC_001133|,61150,21.44
ref|NC_001133|,61250,31.52
ref|NC_001133|,61350,33.9299999999999
ref|NC_001133|,61450,23.7
ref|NC_001133|,61550,22.08
ref|NC_001133|,61650,26.78
ref|NC_001133|,61750,34.14
ref|NC_001133|,61850,28.01
ref|NC_001133|,61950,31.54
ref|NC_001133|,62050,33.9
ref|NC_001133|,62150,27.38
ref|NC_001133|,62250,21.22
ref|NC_001133|,62350,28.09
ref|NC_001133|,62450,32.64
ref|NC_001133|,62550,31.62
ref|NC_001133|,62650,43.39
ref|NC_001133|,62750,38.9
ref|NC_001133|,62850,34.12
ref|NC_001133|,62950,37.9
ref|NC_001133|,63050,43.96
ref|NC_001133|,63150,43.73
ref|NC_001133|,63250,34.84
ref|NC_001133|,63350,34.89
ref|NC_001133|,63450,42.94
ref|NC_001133|,63550,35.43
ref|NC_001133|,63650,36
ref|NC_001133|,63750,35.42
ref|NC_001133|,63850,30.61
ref|NC_001133|,63950,26.97
ref|NC_001133|,64050,30.06
ref|NC_001133|,64150,35.8
ref|NC_001133|,64250,39.15
ref|NC_001133|,64350,32.09
ref|NC_001133|,64450,32.85
ref|NC_001133|,64550,38.31
ref|NC_001133|,64650,42.98
ref|NC_001133|,64750,31.73
ref|NC_001133|,64850,34.69
ref|NC_001133|,64950,38.54
ref|NC_001133|,65050,25.4
ref|NC_001133|,65150,26.25
ref|NC_001133|,65250,28.99
ref|NC_001133|,65350,21.61
ref|NC_001133|,65450,25.35
ref|NC_001133|,65550,30.37
ref|NC_001133|,65650,41.78
ref|NC_001133|,65750,36.63
ref|NC_001133|,65850,42.47
ref|NC_001133|,65950,35.55
ref|NC_001133|,66050,40.52
ref|NC_001133|,66150,33.33
ref|NC_001133|,66250,36.4
ref|NC_001133|,66350,34.39
ref|NC_001133|,66450,35.53
ref|NC_001133|,66550,28.63
ref|NC_001133|,66650,36.4
ref|NC_001133|,66750,28.22
ref|NC_001133|,66850,33.33
ref|NC_001133|,66950,31.59
ref|NC_001133|,67050,39.03
ref|NC_001133|,67150,32.86
ref|NC_001133|,67250,33.46
ref|NC_001133|,67350,30.58
ref|NC_001133|,67450,29.8
ref|NC_001133|,67550,31.16
ref|NC_001133|,67650,28.8
ref|NC_001133|,67750,31.14
ref|NC_001133|,67850,40.7
ref|NC_001133|,67950,46.29
ref|NC_001133|,68050,43.78
ref|NC_001133|,68150,30.93
ref|NC_001133|,68250,27.89
ref|NC_001133|,68350,24.78
ref|NC_001133|,68450,25.84
ref|NC_001133|,68550,22.41
ref|NC_001133|,68650,25.73
ref|NC_001133|,68750,29.47
ref|NC_001133|,68850,30.37
ref|NC_001133|,68950,32.62
ref|NC_001133|,69050,31.13
ref|NC_001133|,69150,35.26
ref|NC_001133|,69250,34.34
ref|NC_001133|,69350,26.38
ref|NC_001133|,69450,26.71
ref|NC_001133|,69550,28.36
ref|NC_001133|,69650,28.19
ref|NC_001133|,69750,26.82
ref|NC_001133|,69850,28.04
ref|NC_001133|,69950,27.58
ref|NC_001133|,70050,25.22
ref|NC_001133|,70150,27.37
ref|NC_001133|,70250,29.04
ref|NC_001133|,70350,31.2
ref|NC_001133|,70450,32.14
ref|NC_001133|,70550,29.68
ref|NC_001133|,70650,30.66
ref|NC_001133|,70750,31
ref|NC_001133|,70850,26.47
ref|NC_001133|,70950,22.03
ref|NC_001133|,71050,29.54
ref|NC_001133|,71150,33.38
ref|NC_001133|,71250,30.61
ref|NC_001133|,71350,37.4
ref|NC_001133|,71450,34.32
ref|NC_001133|,71550,37.17
ref|NC_001133|,71650,34.29
ref|NC_001133|,71750,31.75
ref|NC_001133|,71850,38.89
ref|NC_001133|,71950,42.5
ref|NC_001133|,72050,36.47
ref|NC_001133|,72150,31.59
ref|NC_001133|,72250,29.53
ref|NC_001133|,72350,29.75
ref|NC_001133|,72450,29.09
ref|NC_001133|,72550,27.6
ref|NC_001133|,72650,26.16
ref|NC_001133|,72750,29.31
ref|NC_001133|,72850,34.4
ref|NC_001133|,72950,36.48
ref|NC_001133|,73050,34.21
ref|NC_001133|,73150,34.55
ref|NC_001133|,73250,34.29
ref|NC_001133|,73350,46.46
ref|NC_001133|,73450,48.4299999999999
ref|NC_001133|,73550,37.42
ref|NC_001133|,73650,40.1
ref|NC_001133|,73750,38.04
ref|NC_001133|,73850,38.28
ref|NC_001133|,73950,37.62
ref|NC_001133|,74050,31.97
ref|NC_001133|,74150,36.39
ref|NC_001133|,74250,31.5
ref|NC_001133|,74350,28
ref|NC_001133|,74450,39.4299999999999
ref|NC_001133|,74550,40.58
ref|NC_001133|,74650,31.32
ref|NC_001133|,74750,36.56
ref|NC_001133|,74850,41.38
ref|NC_001133|,74950,43.01
ref|NC_001133|,75050,39.63
ref|NC_001133|,75150,35.54
ref|NC_001133|,75250,36.25
ref|NC_001133|,75350,35.72
ref|NC_001133|,75450,24.85
ref|NC_001133|,75550,20.28
ref|NC_001133|,75650,29.25
ref|NC_001133|,75750,29.78
ref|NC_001133|,75850,31.41
ref|NC_001133|,75950,35.63
ref|NC_001133|,76050,38.58
ref|NC_001133|,76150,37.43
ref|NC_001133|,76250,40.22
ref|NC_001133|,76350,39.47
ref|NC_001133|,76450,29.18
ref|NC_001133|,76550,27.04
ref|NC_001133|,76650,29.47
ref|NC_001133|,76750,33.98
ref|NC_001133|,76850,25.49
ref|NC_001133|,76950,23.58
ref|NC_001133|,77050,27.05
ref|NC_001133|,77150,27.55
ref|NC_001133|,77250,30.16
ref|NC_001133|,77350,25.32
ref|NC_001133|,77450,20.4
ref|NC_001133|,77550,25.42
ref|NC_001133|,77650,24.87
ref|NC_001133|,77750,27.11
ref|NC_001133|,77850,30.24
ref|NC_001133|,77950,35.86
ref|NC_001133|,78050,38.9
ref|NC_001133|,78150,38.86
ref|NC_001133|,78250,35.09
ref|NC_001133|,78350,36.43
ref|NC_001133|,78450,31.08
ref|NC_001133|,78550,33.91
ref|NC_001133|,78650,27.37
ref|NC_001133|,78750,22.73
ref|NC_001133|,78850,24.18
ref|NC_001133|,78950,24.71
ref|NC_001133|,79050,32.14
ref|NC_001133|,79150,32.39
ref|NC_001133|,79250,34.34
ref|NC_001133|,79350,41.48
ref|NC_001133|,79450,35.26
ref|NC_001133|,79550,28.94
ref|NC_001133|,79650,48.57
ref|NC_001133|,79750,40.06
ref|NC_001133|,79850,31.54
ref|NC_001133|,79950,33.29
ref|NC_001133|,80050,33.26
ref|NC_001133|,80150,24.09
ref|NC_001133|,80250,27.65
ref|NC_001133|,80350,25.33
ref|NC_001133|,80450,26.24
ref|NC_001133|,80550,25.71
ref|NC_001133|,80650,25.82
ref|NC_001133|,80750,35.66
ref|NC_001133|,80850,29.14
ref|NC_001133|,80950,25.66
ref|NC_001133|,81050,25.78
ref|NC_001133|,81150,28.84
ref|NC_001133|,81250,28.75
ref|NC_001133|,81350,32.59
ref|NC_001133|,81450,32.69
ref|NC_001133|,81550,39.67
ref|NC_001133|,81650,33.42
ref|NC_001133|,81750,41.46
ref|NC_001133|,81850,34.03
ref|NC_001133|,81950,38.5
ref|NC_001133|,82050,36.64
ref|NC_001133|,82150,29.21
ref|NC_001133|,82250,27.57
