CHR,BASE,DEPTH
ref|NC_001133|,20214,67.17
ref|NC_001133|,20314,53.24
ref|NC_001133|,20414,43.87
ref|NC_001133|,20514,67.26
ref|NC_001133|,20614,62.03
ref|NC_001133|,20714,52.16
ref|NC_001133|,20814,55.7099999999999
ref|NC_001133|,20914,73.1200000000001
ref|NC_001133|,21014,54.27
ref|NC_001133|,21114,50.29
ref|NC_001133|,21214,49.77
ref|NC_001133|,21314,42.33
ref|NC_001133|,21414,48.98
ref|NC_001133|,21514,59.72
ref|NC_001133|,21614,71.03
ref|NC_001133|,21714,53.43
ref|NC_001133|,21814,61.14
ref|NC_001133|,21914,62.31
ref|NC_001133|,22014,61.71
ref|NC_001133|,22114,77.04
ref|NC_001133|,22214,91.1
ref|NC_001133|,22314,85.42
ref|NC_001133|,22414,97.1300000000001
ref|NC_001133|,22514,79.31
ref|NC_001133|,22614,97.4700000000001
ref|NC_001133|,22714,95.6
ref|NC_001133|,22814,99.71
ref|NC_001133|,22914,87.1900000000001
ref|NC_001133|,23014,110.8
ref|NC_001133|,23114,99.5500000000001
ref|NC_001133|,23214,86.0800000000001
ref|NC_001133|,23314,39.08
ref|NC_001133|,23414,47.41
ref|NC_001133|,23514,64.84
ref|NC_001133|,23614,71.23
ref|NC_001133|,23714,60.6300000000001
ref|NC_001133|,23814,59.56
ref|NC_001133|,23914,62.18
ref|NC_001133|,24014,62.96
ref|NC_001133|,24114,72.65
ref|NC_001133|,24214,59.14
ref|NC_001133|,24314,41.71
ref|NC_001133|,24414,38.89
ref|NC_001133|,24514,37.49
ref|NC_001133|,24614,39.67
ref|NC_001133|,24714,35.77
ref|NC_001133|,24814,41.38
ref|NC_001133|,24914,53.78
ref|NC_001133|,25014,44.53
ref|NC_001133|,25114,47.98
ref|NC_001133|,25214,53.61
ref|NC_001133|,25314,39.73
ref|NC_001133|,25414,38.76
ref|NC_001133|,25514,32.78
ref|NC_001133|,25614,56.15
ref|NC_001133|,25714,37.47
ref|NC_001133|,25991,2.17
ref|NC_001133|,26495,1.75
ref|NC_001133|,26642,5.41
ref|NC_001133|,26791,10.28
ref|NC_001133|,26891,14.79
ref|NC_001133|,26991,27.51
ref|NC_001133|,27091,81.27
ref|NC_001133|,27191,51.44
ref|NC_001133|,27291,49.33
ref|NC_001133|,27391,41.64
ref|NC_001133|,27491,38.55
ref|NC_001133|,27591,46.4699999999999
ref|NC_001133|,27691,40.43
ref|NC_001133|,27791,38.45
ref|NC_001133|,27891,39.77
ref|NC_001133|,27991,41.75
ref|NC_001133|,28091,43.31
ref|NC_001133|,28191,45.3
ref|NC_001133|,28291,38.88
ref|NC_001133|,28391,42.14
ref|NC_001133|,28491,41.63
ref|NC_001133|,28591,42.91
ref|NC_001133|,28691,37.08
ref|NC_001133|,28791,45.52
ref|NC_001133|,28891,41.02
ref|NC_001133|,28991,32.05
ref|NC_001133|,29091,31.14
ref|NC_001133|,29191,41.1599999999999
ref|NC_001133|,29291,43.77
ref|NC_001133|,29391,44.5
ref|NC_001133|,29491,44.84
ref|NC_001133|,29591,49.42
ref|NC_001133|,29691,56.83
ref|NC_001133|,29791,50.43
ref|NC_001133|,29891,50.92
ref|NC_001133|,29991,46.05
ref|NC_001133|,30091,50.94
ref|NC_001133|,30191,46.01
ref|NC_001133|,30291,44.7
ref|NC_001133|,30391,44.28
ref|NC_001133|,30491,46.39
ref|NC_001133|,30591,36.86
ref|NC_001133|,30691,49.37
ref|NC_001133|,30791,48.35
ref|NC_001133|,30891,41.95
ref|NC_001133|,30991,39.01
ref|NC_001133|,31091,55.8200000000001
ref|NC_001133|,31191,54.95
ref|NC_001133|,31291,49.62
ref|NC_001133|,31391,40.96
ref|NC_001133|,31491,40.38
ref|NC_001133|,31591,37.7999999999999
ref|NC_001133|,31691,39.59
ref|NC_001133|,31791,43.65
ref|NC_001133|,31891,47.01
ref|NC_001133|,31991,46.27
ref|NC_001133|,32091,40.66
ref|NC_001133|,32191,41.84
ref|NC_001133|,32291,46.47
ref|NC_001133|,32391,49.87
ref|NC_001133|,32491,54.33
ref|NC_001133|,32591,45.59
ref|NC_001133|,32691,45.61
ref|NC_001133|,32791,39.26
ref|NC_001133|,32891,44.8
ref|NC_001133|,32991,55.72
ref|NC_001133|,33091,51.4
ref|NC_001133|,33191,49.6
ref|NC_001133|,33291,46.3
ref|NC_001133|,33391,39.3
ref|NC_001133|,33491,37.03
ref|NC_001133|,33591,46.38
ref|NC_001133|,33691,47.69
ref|NC_001133|,33791,42.87
ref|NC_001133|,33891,47.28
ref|NC_001133|,33991,45.86
ref|NC_001133|,34091,41.46
ref|NC_001133|,34191,42.7
ref|NC_001133|,34291,43.83
ref|NC_001133|,34391,51.32
ref|NC_001133|,34491,50.19
ref|NC_001133|,34591,51.69
ref|NC_001133|,34691,52.68
ref|NC_001133|,34791,37.48
ref|NC_001133|,34891,41.37
ref|NC_001133|,34991,42.38
ref|NC_001133|,35091,44.81
ref|NC_001133|,35191,50.08
ref|NC_001133|,35291,46.48
ref|NC_001133|,35391,45.98
ref|NC_001133|,35491,45.97
ref|NC_001133|,35591,35.79
ref|NC_001133|,35691,35.01
ref|NC_001133|,35791,38.21
ref|NC_001133|,35891,36.68
ref|NC_001133|,35991,37.09
ref|NC_001133|,36091,39.82
ref|NC_001133|,36191,39.81
ref|NC_001133|,36291,51.95
ref|NC_001133|,36391,53.2
ref|NC_001133|,36491,50.48
ref|NC_001133|,36591,58.71
ref|NC_001133|,36691,47.12
ref|NC_001133|,36791,38.36
ref|NC_001133|,36891,32.28
ref|NC_001133|,36991,32.33
ref|NC_001133|,37091,32.91
ref|NC_001133|,37191,43.72
ref|NC_001133|,37291,41.82
ref|NC_001133|,37391,35.52
ref|NC_001133|,37491,42.47
ref|NC_001133|,37591,37.46
ref|NC_001133|,37691,38.52
ref|NC_001133|,37791,41.3
ref|NC_001133|,37891,40.12
ref|NC_001133|,37991,39.55
ref|NC_001133|,38091,41
ref|NC_001133|,38191,39.98
ref|NC_001133|,38291,49.89
ref|NC_001133|,38391,45.1
ref|NC_001133|,38491,39.45
ref|NC_001133|,38591,42.5
ref|NC_001133|,38691,43.71
ref|NC_001133|,38791,33.16
ref|NC_001133|,38891,30.73
ref|NC_001133|,38991,46.16
ref|NC_001133|,39091,48.34
ref|NC_001133|,39191,41.65
ref|NC_001133|,39291,35.73
ref|NC_001133|,39391,40.79
ref|NC_001133|,39491,39.93
ref|NC_001133|,39591,37.22
ref|NC_001133|,39691,45.93
ref|NC_001133|,39791,42.59
ref|NC_001133|,39891,45.5700000000001
ref|NC_001133|,39991,46.3799999999999
ref|NC_001133|,40091,44.2399999999999
ref|NC_001133|,40191,47.87
ref|NC_001133|,40291,42.04
ref|NC_001133|,40391,40.27
ref|NC_001133|,40491,46.95
ref|NC_001133|,40591,44.99
ref|NC_001133|,40691,47.56
ref|NC_001133|,40791,48.93
ref|NC_001133|,40891,48.84
ref|NC_001133|,40991,43.33
ref|NC_001133|,41091,47.19
ref|NC_001133|,41191,42.26
ref|NC_001133|,41291,43.8
ref|NC_001133|,41391,47.96
ref|NC_001133|,41491,46.43
ref|NC_001133|,41591,53.94
ref|NC_001133|,41691,50.54
ref|NC_001133|,41791,42.27
ref|NC_001133|,41891,43.8
ref|NC_001133|,41991,47.67
ref|NC_001133|,42091,48.58
ref|NC_001133|,42191,52.55
ref|NC_001133|,42291,44.48
ref|NC_001133|,42391,35.35
ref|NC_001133|,42491,31.52
ref|NC_001133|,42591,41.32
ref|NC_001133|,42691,54.05
ref|NC_001133|,42791,42.77
ref|NC_001133|,42891,49.25
ref|NC_001133|,42991,46.87
ref|NC_001133|,43091,41.61
ref|NC_001133|,43191,30.98
ref|NC_001133|,43291,36.27
ref|NC_001133|,43391,27.98
ref|NC_001133|,43491,24.82
ref|NC_001133|,43591,32.3
ref|NC_001133|,43691,37.4
ref|NC_001133|,43791,42.18
ref|NC_001133|,43891,41.26
ref|NC_001133|,43991,45.63
ref|NC_001133|,44091,49.72
ref|NC_001133|,44191,47.43
ref|NC_001133|,44291,39.82
ref|NC_001133|,44391,44.61
ref|NC_001133|,44491,40.15
ref|NC_001133|,44591,44.35
ref|NC_001133|,44691,32.18
ref|NC_001133|,44791,33.16
ref|NC_001133|,44891,42.85
ref|NC_001133|,44991,48.81
ref|NC_001133|,45091,44.27
ref|NC_001133|,45191,46.17
ref|NC_001133|,45291,42
ref|NC_001133|,45391,33.87
ref|NC_001133|,45491,50.7700000000001
ref|NC_001133|,45591,61.64
ref|NC_001133|,45691,50.6
ref|NC_001133|,45791,47.38
ref|NC_001133|,45891,50.96
ref|NC_001133|,45991,46.92
ref|NC_001133|,46091,56.9
ref|NC_001133|,46191,49.4199999999999
ref|NC_001133|,46291,47.15
ref|NC_001133|,46391,52.65
ref|NC_001133|,46491,40.52
ref|NC_001133|,46591,39.03
ref|NC_001133|,46691,51.12
ref|NC_001133|,46791,51.12
ref|NC_001133|,46891,42.57
ref|NC_001133|,46991,46.74
ref|NC_001133|,47091,38.2
ref|NC_001133|,47191,42.3
ref|NC_001133|,47291,43.19
ref|NC_001133|,47391,44.04
ref|NC_001133|,47491,37.91
ref|NC_001133|,47591,39.62
ref|NC_001133|,47691,43.08
ref|NC_001133|,47791,46.02
ref|NC_001133|,47891,38.4
ref|NC_001133|,47991,43.1700000000001
ref|NC_001133|,48091,35.37
ref|NC_001133|,48191,28.88
ref|NC_001133|,48291,33.27
ref|NC_001133|,48391,36.67
ref|NC_001133|,48491,40.73
ref|NC_001133|,48591,38.36
ref|NC_001133|,48691,39.1
ref|NC_001133|,48791,48.1
ref|NC_001133|,48891,46.89
ref|NC_001133|,48991,40.33
ref|NC_001133|,49091,54.05
ref|NC_001133|,49191,49.16
ref|NC_001133|,49291,42.16
ref|NC_001133|,49391,49.19
ref|NC_001133|,49491,51.09
ref|NC_001133|,49591,41.07
ref|NC_001133|,49691,37.39
ref|NC_001133|,49791,42.08
ref|NC_001133|,49891,45.59
ref|NC_001133|,49991,46.7
ref|NC_001133|,50091,43.96
ref|NC_001133|,50191,46.03
ref|NC_001133|,50291,50.89
ref|NC_001133|,50391,44.94
ref|NC_001133|,50491,47.34
ref|NC_001133|,50591,51.72
ref|NC_001133|,50691,54.55
ref|NC_001133|,50791,58.01
ref|NC_001133|,50891,57.49
ref|NC_001133|,50991,46.88
ref|NC_001133|,51091,34.12
ref|NC_001133|,51191,37.58
ref|NC_001133|,51291,35.2
ref|NC_001133|,51391,30.74
ref|NC_001133|,51491,34.97
ref|NC_001133|,51591,38.1
ref|NC_001133|,51691,43.38
ref|NC_001133|,51791,40.11
ref|NC_001133|,51891,39.26
ref|NC_001133|,51991,44.27
ref|NC_001133|,52091,39.57
ref|NC_001133|,52191,36.42
ref|NC_001133|,52291,44.13
ref|NC_001133|,52391,42.08
ref|NC_001133|,52491,50.17
ref|NC_001133|,52591,54.3
ref|NC_001133|,52691,51.48
ref|NC_001133|,52791,52.21
ref|NC_001133|,52891,48.13
ref|NC_001133|,52991,48.29
ref|NC_001133|,53091,53.66
ref|NC_001133|,53191,50.29
ref|NC_001133|,53291,50.3
ref|NC_001133|,53391,46.4299999999999
ref|NC_001133|,53491,33.7
ref|NC_001133|,53591,41.75
ref|NC_001133|,53691,41.06
ref|NC_001133|,53791,39
ref|NC_001133|,53891,41.06
ref|NC_001133|,53991,42.11
ref|NC_001133|,54091,38.52
ref|NC_001133|,54191,32.3
ref|NC_001133|,54291,37.85
ref|NC_001133|,54391,38.61
ref|NC_001133|,54491,32.92
ref|NC_001133|,54591,26.6
ref|NC_001133|,54691,41.83
ref|NC_001133|,54791,36.4
ref|NC_001133|,54891,35.46
ref|NC_001133|,54991,40.27
ref|NC_001133|,55091,36.86
ref|NC_001133|,55191,33.34
ref|NC_001133|,55291,44.73
ref|NC_001133|,55391,47.1499999999999
ref|NC_001133|,55491,49.58
ref|NC_001133|,55591,55.1199999999999
ref|NC_001133|,55691,42.27
ref|NC_001133|,55791,50.95
ref|NC_001133|,55891,47.09
ref|NC_001133|,55991,46.28
ref|NC_001133|,56091,57.85
ref|NC_001133|,56191,54.34
ref|NC_001133|,56291,48.6
ref|NC_001133|,56391,42.75
ref|NC_001133|,56491,31.76
ref|NC_001133|,56591,35.61
ref|NC_001133|,56691,39.21
ref|NC_001133|,56791,39.15
ref|NC_001133|,56891,45.89
ref|NC_001133|,56991,41.3
ref|NC_001133|,57091,47.13
ref|NC_001133|,57191,41.58
ref|NC_001133|,57291,44.21
ref|NC_001133|,57391,44.15
ref|NC_001133|,57491,49.51
ref|NC_001133|,57591,45.01
ref|NC_001133|,57691,50.64
ref|NC_001133|,57791,43.96
ref|NC_001133|,57891,35.9
ref|NC_001133|,57991,43.52
ref|NC_001133|,58091,36.89
ref|NC_001133|,58191,35.71
ref|NC_001133|,58291,45.8
ref|NC_001133|,58391,48.12
ref|NC_001133|,58491,46.81
ref|NC_001133|,58591,43.92
ref|NC_001133|,58691,43.24
ref|NC_001133|,58791,50.06
ref|NC_001133|,58891,43.99
ref|NC_001133|,58991,48.47
ref|NC_001133|,59091,51.83
ref|NC_001133|,59191,50.37
ref|NC_001133|,59291,40.89
ref|NC_001133|,59391,34.31
ref|NC_001133|,59491,36.59
ref|NC_001133|,59591,38.75
ref|NC_001133|,59691,33.34
ref|NC_001133|,59791,36.44
ref|NC_001133|,59891,38.2
ref|NC_001133|,59991,37.62
ref|NC_001133|,60091,45.06
ref|NC_001133|,60191,45.3200000000001
ref|NC_001133|,60291,39.5
ref|NC_001133|,60391,36.06
ref|NC_001133|,60491,33.01
ref|NC_001133|,60591,32.05
ref|NC_001133|,60691,34.21
ref|NC_001133|,60791,37.14
ref|NC_001133|,60891,29.25
ref|NC_001133|,60991,39.25
ref|NC_001133|,61091,39.48
ref|NC_001133|,61191,39.45
ref|NC_001133|,61291,37.94
ref|NC_001133|,61391,41.67
ref|NC_001133|,61491,36.84
ref|NC_001133|,61591,33.53
ref|NC_001133|,61691,39.87
ref|NC_001133|,61791,41.84
ref|NC_001133|,61891,38.48
ref|NC_001133|,61991,46.39
ref|NC_001133|,62091,44.8800000000001
ref|NC_001133|,62191,32.77
ref|NC_001133|,62291,40.15
ref|NC_001133|,62391,42.19
ref|NC_001133|,62491,35.74
ref|NC_001133|,62591,36.49
ref|NC_001133|,62691,43.88
ref|NC_001133|,62791,38.18
ref|NC_001133|,62891,38.97
ref|NC_001133|,62991,30.16
ref|NC_001133|,63091,24.66
ref|NC_001133|,63191,28.75
ref|NC_001133|,63291,33.77
ref|NC_001133|,63391,39.57
ref|NC_001133|,63491,43.88
ref|NC_001133|,63591,47.23
ref|NC_001133|,63691,46.62
ref|NC_001133|,63791,48.81
ref|NC_001133|,63891,45.77
ref|NC_001133|,63991,46.18
ref|NC_001133|,64091,47.44
ref|NC_001133|,64191,48.16
ref|NC_001133|,64291,54.36
ref|NC_001133|,64391,39.03
ref|NC_001133|,64491,45.08
ref|NC_001133|,64591,35.41
ref|NC_001133|,64691,34.32
ref|NC_001133|,64791,28.86
ref|NC_001133|,64891,39.42
ref|NC_001133|,64991,44.95
ref|NC_001133|,65091,44.82
ref|NC_001133|,65191,45.73
ref|NC_001133|,65291,48.5
ref|NC_001133|,65391,47.71
ref|NC_001133|,65491,46.13
ref|NC_001133|,65591,40.66
ref|NC_001133|,65691,41.7
ref|NC_001133|,65791,45.07
ref|NC_001133|,65891,43.18
ref|NC_001133|,65991,33.45
ref|NC_001133|,66091,33.96
ref|NC_001133|,66191,32.36
ref|NC_001133|,66291,32.85
ref|NC_001133|,66391,34.19
ref|NC_001133|,66491,34.1
ref|NC_001133|,66591,39.4299999999999
ref|NC_001133|,66691,34.16
ref|NC_001133|,66791,29.69
ref|NC_001133|,66891,34.64
ref|NC_001133|,66991,34
ref|NC_001133|,67091,44.69
ref|NC_001133|,67191,46.04
ref|NC_001133|,67291,35.28
ref|NC_001133|,67391,37.87
ref|NC_001133|,67491,40.73
ref|NC_001133|,67591,28.29
ref|NC_001133|,67691,35.58
ref|NC_001133|,67791,45.67
ref|NC_001133|,67891,42.11
ref|NC_001133|,67991,53.66
ref|NC_001133|,68091,50.53
ref|NC_001133|,68191,36.52
ref|NC_001133|,68291,40.95
ref|NC_001133|,68391,43.6
ref|NC_001133|,68491,41.5499999999999
ref|NC_001133|,68591,39.83
ref|NC_001133|,68691,40.73
ref|NC_001133|,68791,41.23
ref|NC_001133|,68891,43.96
ref|NC_001133|,68991,44.49
ref|NC_001133|,69091,38.02
ref|NC_001133|,69191,34.63
ref|NC_001133|,69291,25.21
ref|NC_001133|,69391,29.74
ref|NC_001133|,69491,32.19
ref|NC_001133|,69591,35.68
ref|NC_001133|,69691,41.78
ref|NC_001133|,69791,48.59
ref|NC_001133|,69891,53.85
ref|NC_001133|,69991,53.2
ref|NC_001133|,70091,44.16
ref|NC_001133|,70191,36.04
ref|NC_001133|,70291,33.2
ref|NC_001133|,70391,36.89
ref|NC_001133|,70491,30.35
ref|NC_001133|,70591,28.38
ref|NC_001133|,70691,35.04
ref|NC_001133|,70791,28.56
ref|NC_001133|,70891,17.53
ref|NC_001133|,70991,21.66
ref|NC_001133|,71091,42.72
ref|NC_001133|,71191,42.8699999999999
ref|NC_001133|,71291,35.47
ref|NC_001133|,71391,33.44
ref|NC_001133|,71491,40.36
ref|NC_001133|,71591,36.16
ref|NC_001133|,71691,36.72
ref|NC_001133|,71791,47.49
ref|NC_001133|,71891,48.34
ref|NC_001133|,71991,41.75
ref|NC_001133|,72091,44.3
ref|NC_001133|,72191,42.14
ref|NC_001133|,72291,36.74
ref|NC_001133|,72391,41.32
ref|NC_001133|,72491,49.8
ref|NC_001133|,72591,41.81
ref|NC_001133|,72691,36.39
ref|NC_001133|,72791,51.26
ref|NC_001133|,72891,41.31
ref|NC_001133|,72991,37.43
ref|NC_001133|,73091,36.15
ref|NC_001133|,73191,40.38
ref|NC_001133|,73291,46.63
ref|NC_001133|,73391,52.79
ref|NC_001133|,73491,42.08
ref|NC_001133|,73591,46.54
ref|NC_001133|,73691,42.63
ref|NC_001133|,73791,36.85
ref|NC_001133|,73891,33.52
ref|NC_001133|,73991,39.99
ref|NC_001133|,74091,42.95
ref|NC_001133|,74191,40.58
ref|NC_001133|,74291,39.99
ref|NC_001133|,74391,46.09
ref|NC_001133|,74491,42.9
ref|NC_001133|,74591,36.51
ref|NC_001133|,74691,39.55
ref|NC_001133|,74791,43.08
ref|NC_001133|,74891,46.83
ref|NC_001133|,74991,41.0300000000001
ref|NC_001133|,75091,35.33
ref|NC_001133|,75191,33.89
ref|NC_001133|,75291,38.99
ref|NC_001133|,75391,41.93
ref|NC_001133|,75491,39.64
ref|NC_001133|,75591,37.37
ref|NC_001133|,75691,34.06
ref|NC_001133|,75791,30.61
ref|NC_001133|,75891,29.46
ref|NC_001133|,75991,37.74
ref|NC_001133|,76091,33.25
ref|NC_001133|,76191,38.5
ref|NC_001133|,76291,35.44
ref|NC_001133|,76391,35.81
ref|NC_001133|,76491,34.03
ref|NC_001133|,76591,38.1099999999999
ref|NC_001133|,76691,39.71
ref|NC_001133|,76791,34.45
ref|NC_001133|,76891,35.12
ref|NC_001133|,76991,31.02
ref|NC_001133|,77091,35.75
ref|NC_001133|,77191,30.05
ref|NC_001133|,77291,22.7800000000001
ref|NC_001133|,77391,19.87
ref|NC_001133|,77491,29.99
ref|NC_001133|,77591,34.1
ref|NC_001133|,77691,42.16
ref|NC_001133|,77791,37.76
ref|NC_001133|,77891,41.86
ref|NC_001133|,77991,41.16
ref|NC_001133|,78091,40.69
ref|NC_001133|,78191,37.66
ref|NC_001133|,78291,35.1
ref|NC_001133|,78391,33.23
ref|NC_001133|,78491,39.16
ref|NC_001133|,78591,39.8
ref|NC_001133|,78691,38.74
ref|NC_001133|,78791,49.13
ref|NC_001133|,78891,49.36
ref|NC_001133|,78991,50.82
ref|NC_001133|,79091,47.03
ref|NC_001133|,79191,37.24
ref|NC_001133|,79291,33.93
ref|NC_001133|,79391,38.38
ref|NC_001133|,79491,37.49
ref|NC_001133|,79591,33.44
ref|NC_001133|,79691,41.15
ref|NC_001133|,79791,45.62
ref|NC_001133|,79891,41.9
ref|NC_001133|,79991,48.24
ref|NC_001133|,80091,43.0600000000001
ref|NC_001133|,80191,40.59
ref|NC_001133|,80291,37.49
ref|NC_001133|,80391,38.05
ref|NC_001133|,80491,37.17
ref|NC_001133|,80591,36.96
ref|NC_001133|,80691,37.36
ref|NC_001133|,80791,39.38
ref|NC_001133|,80891,36.41
ref|NC_001133|,80991,34.91
ref|NC_001133|,81091,30.02
ref|NC_001133|,81191,36.24
ref|NC_001133|,81291,41.57
ref|NC_001133|,81391,40.11
ref|NC_001133|,81491,46.62
ref|NC_001133|,81591,45.09
ref|NC_001133|,81691,36.78
ref|NC_001133|,81791,41.15
ref|NC_001133|,81891,42.58
