CHR,BASE,DEPTH
ref|NC_001133|,18626,45.11
ref|NC_001133|,18726,46.7
ref|NC_001133|,18826,49.74
ref|NC_001133|,18926,44.18
ref|NC_001133|,19026,46.53
ref|NC_001133|,19126,50.8
ref|NC_001133|,19226,46.68
ref|NC_001133|,19326,41.77
ref|NC_001133|,19426,47.33
ref|NC_001133|,19526,57.67
ref|NC_001133|,19626,43.91
ref|NC_001133|,19726,35.27
ref|NC_001133|,19826,24.65
ref|NC_001133|,19926,28.01
ref|NC_001133|,20026,26.48
ref|NC_001133|,20126,29.7
ref|NC_001133|,20226,41.67
ref|NC_001133|,20326,37.45
ref|NC_001133|,20426,29.22
ref|NC_001133|,20526,41.44
ref|NC_001133|,20626,33.39
ref|NC_001133|,20726,28.95
ref|NC_001133|,20826,31.48
ref|NC_001133|,20926,41.3
ref|NC_001133|,21026,29.72
ref|NC_001133|,21126,24.57
ref|NC_001133|,21226,26.25
ref|NC_001133|,21326,35.61
ref|NC_001133|,21426,30.84
ref|NC_001133|,21526,38.21
ref|NC_001133|,21626,46.16
ref|NC_001133|,21726,36.27
ref|NC_001133|,21826,44.96
ref|NC_001133|,21926,51.56
ref|NC_001133|,22026,40.33
ref|NC_001133|,22126,45.99
ref|NC_001133|,22226,47.61
ref|NC_001133|,22326,51.19
ref|NC_001133|,22426,64.7700000000001
ref|NC_001133|,22526,55.87
ref|NC_001133|,22626,67.1
ref|NC_001133|,22726,64.6
ref|NC_001133|,22826,59.29
ref|NC_001133|,22926,43.09
ref|NC_001133|,23026,43.69
ref|NC_001133|,23126,52.68
ref|NC_001133|,23226,49.05
ref|NC_001133|,23326,33.1
ref|NC_001133|,23426,36.29
ref|NC_001133|,23526,48.5
ref|NC_001133|,23626,55.96
ref|NC_001133|,23726,34.68
ref|NC_001133|,23826,40.67
ref|NC_001133|,23926,40.65
ref|NC_001133|,24026,39.63
ref|NC_001133|,24126,45.5
ref|NC_001133|,24226,42.01
ref|NC_001133|,24326,30.17
ref|NC_001133|,24426,26.93
ref|NC_001133|,24526,29.32
ref|NC_001133|,24626,30.59
ref|NC_001133|,24726,27.63
ref|NC_001133|,24826,35.49
ref|NC_001133|,24926,31.37
ref|NC_001133|,25026,28.46
ref|NC_001133|,25126,42.29
ref|NC_001133|,25226,40.11
ref|NC_001133|,25326,32.93
ref|NC_001133|,25426,27.78
ref|NC_001133|,25526,23.39
ref|NC_001133|,25626,43.42
ref|NC_001133|,25726,18.22
ref|NC_001133|,26519,4.51
ref|NC_001133|,26668,6.00000000000001
ref|NC_001133|,26816,7.62000000000001
ref|NC_001133|,26925,9.34999999999999
ref|NC_001133|,27025,42.63
ref|NC_001133|,27125,60.03
ref|NC_001133|,27225,31.4
ref|NC_001133|,27325,25.65
ref|NC_001133|,27425,24.21
ref|NC_001133|,27525,21.05
ref|NC_001133|,27625,22.63
ref|NC_001133|,27725,24.97
ref|NC_001133|,27825,26.45
ref|NC_001133|,27925,28.18
ref|NC_001133|,28025,21.59
ref|NC_001133|,28125,21.74
ref|NC_001133|,28225,16.01
ref|NC_001133|,28325,22.78
ref|NC_001133|,28425,30.71
ref|NC_001133|,28525,22.48
ref|NC_001133|,28625,20.04
ref|NC_001133|,28725,25.05
ref|NC_001133|,28825,24.64
ref|NC_001133|,28925,25.3
ref|NC_001133|,29025,24.17
ref|NC_001133|,29125,25.62
ref|NC_001133|,29225,28.23
ref|NC_001133|,29325,28.33
ref|NC_001133|,29425,27.89
ref|NC_001133|,29525,38.04
ref|NC_001133|,29625,31.19
ref|NC_001133|,29725,30.43
ref|NC_001133|,29825,20.04
ref|NC_001133|,29925,26.66
ref|NC_001133|,30025,28.91
ref|NC_001133|,30125,25.42
ref|NC_001133|,30225,20.89
ref|NC_001133|,30325,18.54
ref|NC_001133|,30425,27.17
ref|NC_001133|,30525,27.56
ref|NC_001133|,30625,22.61
ref|NC_001133|,30725,26.95
ref|NC_001133|,30825,33.6
ref|NC_001133|,30925,27.42
ref|NC_001133|,31025,24.16
ref|NC_001133|,31125,28.67
ref|NC_001133|,31225,18.27
ref|NC_001133|,31325,19.15
ref|NC_001133|,31425,22.46
ref|NC_001133|,31525,16.49
ref|NC_001133|,31625,22.57
ref|NC_001133|,31725,17.6
ref|NC_001133|,31825,20.76
ref|NC_001133|,31925,20
ref|NC_001133|,32025,14.72
ref|NC_001133|,32125,13.8
ref|NC_001133|,32225,22.49
ref|NC_001133|,32325,24.89
ref|NC_001133|,32425,24.64
ref|NC_001133|,32525,21.06
ref|NC_001133|,32625,21.45
ref|NC_001133|,32725,21.26
ref|NC_001133|,32825,22.75
ref|NC_001133|,32925,19.97
ref|NC_001133|,33025,22.38
ref|NC_001133|,33125,26.09
ref|NC_001133|,33225,27.67
ref|NC_001133|,33325,31.89
ref|NC_001133|,33425,27.9
ref|NC_001133|,33525,27.48
ref|NC_001133|,33625,29.89
ref|NC_001133|,33725,31.7
ref|NC_001133|,33825,24.91
ref|NC_001133|,33925,33.29
ref|NC_001133|,34025,33.46
ref|NC_001133|,34125,20.4
ref|NC_001133|,34225,17.73
ref|NC_001133|,34325,26.66
ref|NC_001133|,34425,24.09
ref|NC_001133|,34525,22.41
ref|NC_001133|,34625,26.12
ref|NC_001133|,34725,28.48
ref|NC_001133|,34825,27.38
ref|NC_001133|,34925,26.8
ref|NC_001133|,35025,28.84
ref|NC_001133|,35125,27.09
ref|NC_001133|,35225,24.5
ref|NC_001133|,35325,30.37
ref|NC_001133|,35425,29.46
ref|NC_001133|,35525,27.04
ref|NC_001133|,35625,30.87
ref|NC_001133|,35725,24.33
ref|NC_001133|,35825,20.45
ref|NC_001133|,35925,20.21
ref|NC_001133|,36025,20.98
ref|NC_001133|,36125,25.18
ref|NC_001133|,36225,27.8
ref|NC_001133|,36325,24.72
ref|NC_001133|,36425,20.26
ref|NC_001133|,36525,27.51
ref|NC_001133|,36625,35.49
ref|NC_001133|,36725,29.37
ref|NC_001133|,36825,29.28
ref|NC_001133|,36925,21.97
ref|NC_001133|,37025,25.31
ref|NC_001133|,37125,33.62
ref|NC_001133|,37225,42.01
ref|NC_001133|,37325,29.07
ref|NC_001133|,37425,37.05
ref|NC_001133|,37525,34.29
ref|NC_001133|,37625,28.62
ref|NC_001133|,37725,29.99
ref|NC_001133|,37825,28.13
ref|NC_001133|,37925,23.63
ref|NC_001133|,38025,27.32
ref|NC_001133|,38125,27.7
ref|NC_001133|,38225,28.82
ref|NC_001133|,38325,24.99
ref|NC_001133|,38425,29.24
ref|NC_001133|,38525,29.84
ref|NC_001133|,38625,25.25
ref|NC_001133|,38725,28.05
ref|NC_001133|,38825,25.8
ref|NC_001133|,38925,26.85
ref|NC_001133|,39025,27.98
ref|NC_001133|,39125,25.36
ref|NC_001133|,39225,29.52
ref|NC_001133|,39325,25.71
ref|NC_001133|,39425,29.36
ref|NC_001133|,39525,27.78
ref|NC_001133|,39625,28.94
ref|NC_001133|,39725,30.73
ref|NC_001133|,39825,30.93
ref|NC_001133|,39925,33.98
ref|NC_001133|,40025,29.22
ref|NC_001133|,40125,37.52
ref|NC_001133|,40225,35.86
ref|NC_001133|,40325,32.15
ref|NC_001133|,40425,35.01
ref|NC_001133|,40525,29.51
ref|NC_001133|,40625,25.63
ref|NC_001133|,40725,29.85
ref|NC_001133|,40825,34.51
ref|NC_001133|,40925,33.83
ref|NC_001133|,41025,26.3
ref|NC_001133|,41125,31.45
ref|NC_001133|,41225,30.1
ref|NC_001133|,41325,29.81
ref|NC_001133|,41425,28.3
ref|NC_001133|,41525,25.28
ref|NC_001133|,41625,30.08
ref|NC_001133|,41725,33.35
ref|NC_001133|,41825,29.57
ref|NC_001133|,41925,30.5
ref|NC_001133|,42025,27.81
ref|NC_001133|,42125,24.22
ref|NC_001133|,42225,35.48
ref|NC_001133|,42325,28.14
ref|NC_001133|,42425,23.85
ref|NC_001133|,42525,22.21
ref|NC_001133|,42625,31.12
ref|NC_001133|,42725,32.55
ref|NC_001133|,42825,30.1
ref|NC_001133|,42925,29.41
ref|NC_001133|,43025,28.15
ref|NC_001133|,43125,23.67
ref|NC_001133|,43225,19.44
ref|NC_001133|,43325,16.49
ref|NC_001133|,43425,24.33
ref|NC_001133|,43525,23
ref|NC_001133|,43625,26.39
ref|NC_001133|,43725,22.52
ref|NC_001133|,43825,22.98
ref|NC_001133|,43925,25.04
ref|NC_001133|,44025,30.54
ref|NC_001133|,44125,26
ref|NC_001133|,44225,24.76
ref|NC_001133|,44325,29.09
ref|NC_001133|,44425,24.1
ref|NC_001133|,44525,28.48
ref|NC_001133|,44625,31.68
ref|NC_001133|,44725,27.98
ref|NC_001133|,44825,25.46
ref|NC_001133|,44925,25.99
ref|NC_001133|,45025,29.09
ref|NC_001133|,45125,25.28
ref|NC_001133|,45225,18.33
ref|NC_001133|,45325,18.18
ref|NC_001133|,45425,24.35
ref|NC_001133|,45525,38
ref|NC_001133|,45625,33.19
ref|NC_001133|,45725,26.13
ref|NC_001133|,45825,24.14
ref|NC_001133|,45925,28.55
ref|NC_001133|,46025,25.71
ref|NC_001133|,46125,24.21
ref|NC_001133|,46225,18.48
ref|NC_001133|,46325,23.14
ref|NC_001133|,46425,21.05
ref|NC_001133|,46525,23.87
ref|NC_001133|,46625,25.6
ref|NC_001133|,46725,23.37
ref|NC_001133|,46825,21.07
ref|NC_001133|,46925,22.16
ref|NC_001133|,47025,24.31
ref|NC_001133|,47125,22.42
ref|NC_001133|,47225,22.48
ref|NC_001133|,47325,23.6
ref|NC_001133|,47425,22.53
ref|NC_001133|,47525,21.83
ref|NC_001133|,47625,20.93
ref|NC_001133|,47725,16.46
ref|NC_001133|,47825,18.07
ref|NC_001133|,47925,17.93
ref|NC_001133|,48025,25.83
ref|NC_001133|,48125,25.51
ref|NC_001133|,48225,27.33
ref|NC_001133|,48325,30.86
ref|NC_001133|,48425,27.32
ref|NC_001133|,48525,23.79
ref|NC_001133|,48625,26.08
ref|NC_001133|,48725,19.73
ref|NC_001133|,48825,20.49
ref|NC_001133|,48925,24.57
ref|NC_001133|,49025,26.27
ref|NC_001133|,49125,29.55
ref|NC_001133|,49225,33.85
ref|NC_001133|,49325,30.04
ref|NC_001133|,49425,34.48
ref|NC_001133|,49525,32.59
ref|NC_001133|,49625,34.73
ref|NC_001133|,49725,26.3
ref|NC_001133|,49825,24.37
ref|NC_001133|,49925,19.79
ref|NC_001133|,50025,17.39
ref|NC_001133|,50125,29.28
ref|NC_001133|,50225,33.39
ref|NC_001133|,50325,31.55
ref|NC_001133|,50425,31.01
ref|NC_001133|,50525,32.47
ref|NC_001133|,50625,33.31
ref|NC_001133|,50725,30.84
ref|NC_001133|,50825,27.58
ref|NC_001133|,50925,22.48
ref|NC_001133|,51025,22.1
ref|NC_001133|,51125,28.4
ref|NC_001133|,51225,23.85
ref|NC_001133|,51325,24.7
ref|NC_001133|,51425,24.93
ref|NC_001133|,51525,21.31
ref|NC_001133|,51625,19.82
ref|NC_001133|,51725,20.81
ref|NC_001133|,51825,26.89
ref|NC_001133|,51925,31.89
ref|NC_001133|,52025,29.15
ref|NC_001133|,52125,26.91
ref|NC_001133|,52225,23.75
ref|NC_001133|,52325,23.7
ref|NC_001133|,52425,20.69
ref|NC_001133|,52525,13.87
ref|NC_001133|,52625,18.58
ref|NC_001133|,52725,26.92
ref|NC_001133|,52825,25.94
ref|NC_001133|,52925,19.64
ref|NC_001133|,53025,25.35
ref|NC_001133|,53125,30.27
ref|NC_001133|,53225,26.69
ref|NC_001133|,53325,26.09
ref|NC_001133|,53425,24.32
ref|NC_001133|,53525,20.38
ref|NC_001133|,53625,22.46
ref|NC_001133|,53725,24.88
ref|NC_001133|,53825,32.37
ref|NC_001133|,53925,29.27
ref|NC_001133|,54025,24.42
ref|NC_001133|,54125,20.19
ref|NC_001133|,54225,23
ref|NC_001133|,54325,18.12
ref|NC_001133|,54425,16.92
ref|NC_001133|,54525,26.86
ref|NC_001133|,54625,24.39
ref|NC_001133|,54725,25.19
ref|NC_001133|,54825,28.58
ref|NC_001133|,54925,28
ref|NC_001133|,55025,29.84
ref|NC_001133|,55125,29.16
ref|NC_001133|,55225,24.59
ref|NC_001133|,55325,28.87
ref|NC_001133|,55425,35.9500000000001
ref|NC_001133|,55525,31.08
ref|NC_001133|,55625,31.99
ref|NC_001133|,55725,27.81
ref|NC_001133|,55825,23.13
ref|NC_001133|,55925,21.99
ref|NC_001133|,56025,26.05
ref|NC_001133|,56125,29.55
ref|NC_001133|,56225,24.6
ref|NC_001133|,56325,21.42
ref|NC_001133|,56425,23.89
ref|NC_001133|,56525,24.66
ref|NC_001133|,56625,21.26
ref|NC_001133|,56725,17.74
ref|NC_001133|,56825,23.76
ref|NC_001133|,56925,21.04
ref|NC_001133|,57025,24.23
ref|NC_001133|,57125,25.14
ref|NC_001133|,57225,23.68
ref|NC_001133|,57325,20.82
ref|NC_001133|,57425,20.37
ref|NC_001133|,57525,28.31
ref|NC_001133|,57625,22.28
ref|NC_001133|,57725,21.37
ref|NC_001133|,57825,22.85
ref|NC_001133|,57925,25.79
ref|NC_001133|,58025,22.73
ref|NC_001133|,58125,29.32
ref|NC_001133|,58225,23.91
ref|NC_001133|,58325,22.36
ref|NC_001133|,58425,24.7
ref|NC_001133|,58525,17.93
ref|NC_001133|,58625,24.35
ref|NC_001133|,58725,28
ref|NC_001133|,58825,28.42
ref|NC_001133|,58925,29.8799999999999
ref|NC_001133|,59025,24.8
ref|NC_001133|,59125,20.66
ref|NC_001133|,59225,19.51
ref|NC_001133|,59325,15.91
ref|NC_001133|,59425,18.94
ref|NC_001133|,59525,15.5
ref|NC_001133|,59625,16.65
ref|NC_001133|,59725,20.67
ref|NC_001133|,59825,24.26
ref|NC_001133|,59925,22.12
ref|NC_001133|,60025,33.72
ref|NC_001133|,60125,31.18
ref|NC_001133|,60225,21.64
ref|NC_001133|,60325,27.72
ref|NC_001133|,60425,26.6
ref|NC_001133|,60525,21.57
ref|NC_001133|,60625,23.61
ref|NC_001133|,60725,25.26
ref|NC_001133|,60825,27.23
ref|NC_001133|,60925,28.56
ref|NC_001133|,61025,28.87
ref|NC_001133|,61125,20.55
ref|NC_001133|,61225,21.18
ref|NC_001133|,61325,24.33
ref|NC_001133|,61425,17.29
ref|NC_001133|,61525,16.27
ref|NC_001133|,61625,21.06
ref|NC_001133|,61725,20.85
ref|NC_001133|,61825,21.46
ref|NC_001133|,61925,29.49
ref|NC_001133|,62025,23.87
ref|NC_001133|,62125,27.76
ref|NC_001133|,62225,28.67
ref|NC_001133|,62325,27.83
ref|NC_001133|,62425,24.75
ref|NC_001133|,62525,34.64
ref|NC_001133|,62625,30.68
ref|NC_001133|,62725,19.92
ref|NC_001133|,62825,19.69
ref|NC_001133|,62925,27.83
ref|NC_001133|,63025,15.74
ref|NC_001133|,63125,15.61
ref|NC_001133|,63225,18.21
ref|NC_001133|,63325,23.04
ref|NC_001133|,63425,20.08
ref|NC_001133|,63525,23.44
ref|NC_001133|,63625,24.38
ref|NC_001133|,63725,32.19
ref|NC_001133|,63825,31.68
ref|NC_001133|,63925,31.13
ref|NC_001133|,64025,26.71
ref|NC_001133|,64125,21.93
ref|NC_001133|,64225,26.43
ref|NC_001133|,64325,25.79
ref|NC_001133|,64425,21.34
ref|NC_001133|,64525,24.16
ref|NC_001133|,64625,33.19
ref|NC_001133|,64725,26.94
ref|NC_001133|,64825,24.4
ref|NC_001133|,64925,33
ref|NC_001133|,65025,37.66
ref|NC_001133|,65125,33.97
ref|NC_001133|,65225,27.45
ref|NC_001133|,65325,20.83
ref|NC_001133|,65425,28.06
ref|NC_001133|,65525,33.68
ref|NC_001133|,65625,38.72
ref|NC_001133|,65725,21
ref|NC_001133|,65825,29.14
ref|NC_001133|,65925,27.99
ref|NC_001133|,66025,20.41
ref|NC_001133|,66125,21.65
ref|NC_001133|,66225,26.81
ref|NC_001133|,66325,26.34
ref|NC_001133|,66425,28.17
ref|NC_001133|,66525,20.52
ref|NC_001133|,66625,30.56
ref|NC_001133|,66725,28.0099999999999
ref|NC_001133|,66825,22.21
ref|NC_001133|,66925,24.06
ref|NC_001133|,67025,19.38
ref|NC_001133|,67125,21.81
ref|NC_001133|,67225,27.96
ref|NC_001133|,67325,17
ref|NC_001133|,67425,16.28
ref|NC_001133|,67525,23.33
ref|NC_001133|,67625,19.25
ref|NC_001133|,67725,17.17
ref|NC_001133|,67825,21.96
ref|NC_001133|,67925,29.61
ref|NC_001133|,68025,26.9
ref|NC_001133|,68125,19.61
ref|NC_001133|,68225,25.51
ref|NC_001133|,68325,27.71
ref|NC_001133|,68425,36.84
ref|NC_001133|,68525,30.17
ref|NC_001133|,68625,31.05
ref|NC_001133|,68725,36.69
ref|NC_001133|,68825,28.04
ref|NC_001133|,68925,23.85
ref|NC_001133|,69025,27.93
ref|NC_001133|,69125,22.44
ref|NC_001133|,69225,15.99
ref|NC_001133|,69325,18.17
ref|NC_001133|,69425,17.29
ref|NC_001133|,69525,16.88
ref|NC_001133|,69625,16.26
ref|NC_001133|,69725,16.57
ref|NC_001133|,69825,20.56
ref|NC_001133|,69925,24.58
ref|NC_001133|,70025,27.55
ref|NC_001133|,70125,24.07
ref|NC_001133|,70225,19.82
ref|NC_001133|,70325,19.26
ref|NC_001133|,70425,17.92
ref|NC_001133|,70525,16.22
ref|NC_001133|,70625,23.15
ref|NC_001133|,70725,21.13
ref|NC_001133|,70825,20.59
ref|NC_001133|,70925,18.76
ref|NC_001133|,71025,21.81
ref|NC_001133|,71125,24.2
ref|NC_001133|,71225,21.09
ref|NC_001133|,71325,28.79
ref|NC_001133|,71425,23.21
ref|NC_001133|,71525,27.25
ref|NC_001133|,71625,28.31
ref|NC_001133|,71725,29.08
ref|NC_001133|,71825,24.88
ref|NC_001133|,71925,24.25
ref|NC_001133|,72025,21.59
ref|NC_001133|,72125,18.81
ref|NC_001133|,72225,18.95
ref|NC_001133|,72325,15.43
ref|NC_001133|,72425,17.66
ref|NC_001133|,72525,22.85
ref|NC_001133|,72625,25.55
ref|NC_001133|,72725,26.8
ref|NC_001133|,72825,24.1
ref|NC_001133|,72925,24.05
ref|NC_001133|,73025,20.89
ref|NC_001133|,73125,28.02
ref|NC_001133|,73225,34.24
ref|NC_001133|,73325,38.65
ref|NC_001133|,73425,41.08
ref|NC_001133|,73525,28.55
ref|NC_001133|,73625,33.57
ref|NC_001133|,73725,31.97
ref|NC_001133|,73825,21.86
ref|NC_001133|,73925,22.93
ref|NC_001133|,74025,26.07
ref|NC_001133|,74125,26.93
ref|NC_001133|,74225,34.21
ref|NC_001133|,74325,26.18
ref|NC_001133|,74425,28.81
ref|NC_001133|,74525,26.55
ref|NC_001133|,74625,27.29
ref|NC_001133|,74725,22.31
ref|NC_001133|,74825,25.83
ref|NC_001133|,74925,26.2
ref|NC_001133|,75025,22.46
ref|NC_001133|,75125,17.34
ref|NC_001133|,75225,24.55
ref|NC_001133|,75325,24.02
ref|NC_001133|,75425,22.51
ref|NC_001133|,75525,23.3
ref|NC_001133|,75625,25.7
ref|NC_001133|,75725,24.38
ref|NC_001133|,75825,18.31
ref|NC_001133|,75925,19.73
ref|NC_001133|,76025,18.83
ref|NC_001133|,76125,21.25
ref|NC_001133|,76225,17.83
ref|NC_001133|,76325,26.41
ref|NC_001133|,76425,16.65
ref|NC_001133|,76525,21
ref|NC_001133|,76625,27.35
ref|NC_001133|,76725,19.79
ref|NC_001133|,76825,21.53
ref|NC_001133|,76925,22.75
ref|NC_001133|,77025,22.03
ref|NC_001133|,77125,18.2
ref|NC_001133|,77225,16.86
ref|NC_001133|,77325,20.7
ref|NC_001133|,77425,19.37
ref|NC_001133|,77525,18.15
ref|NC_001133|,77625,21.03
ref|NC_001133|,77725,19.19
ref|NC_001133|,77825,15.52
ref|NC_001133|,77925,15.18
ref|NC_001133|,78025,23.05
ref|NC_001133|,78125,22.18
ref|NC_001133|,78225,19.1
ref|NC_001133|,78325,27.75
ref|NC_001133|,78425,31.34
ref|NC_001133|,78525,28.24
ref|NC_001133|,78625,23.46
ref|NC_001133|,78725,24.23
ref|NC_001133|,78825,25.02
ref|NC_001133|,78925,20.93
ref|NC_001133|,79025,20.33
ref|NC_001133|,79125,18.5
ref|NC_001133|,79225,19.5
ref|NC_001133|,79325,25.56
ref|NC_001133|,79425,30.17
ref|NC_001133|,79525,26.35
ref|NC_001133|,79625,25.54
ref|NC_001133|,79725,32.6
ref|NC_001133|,79825,23.36
ref|NC_001133|,79925,25.36
ref|NC_001133|,80025,24.81
ref|NC_001133|,80125,33.77
ref|NC_001133|,80225,35.54
ref|NC_001133|,80325,32.68
ref|NC_001133|,80425,30.28
ref|NC_001133|,80525,26.9199999999999
ref|NC_001133|,80625,26.55
ref|NC_001133|,80725,27.14
ref|NC_001133|,80825,22.02
ref|NC_001133|,80925,26.7
ref|NC_001133|,81025,26.71
ref|NC_001133|,81125,26.35
ref|NC_001133|,81225,26.33
ref|NC_001133|,81325,31.64
ref|NC_001133|,81425,28.19
ref|NC_001133|,81525,22.95
ref|NC_001133|,81625,21.89
ref|NC_001133|,81725,23.3
ref|NC_001133|,81825,23.7
ref|NC_001133|,81925,21.39
ref|NC_001133|,82025,24.77
ref|NC_001133|,82125,21.19
ref|NC_001133|,82225,22.41
ref|NC_001133|,82325,23.46
ref|NC_001133|,82425,28.18
ref|NC_001133|,82525,27.62
ref|NC_001133|,82625,22.38
ref|NC_001133|,82725,23.25
ref|NC_001133|,82825,24.25
