CHR,BASE,DEPTH
ref|NC_001133|,17301,21.95
ref|NC_001133|,17401,24.84
ref|NC_001133|,17501,25.16
ref|NC_001133|,17601,26.79
ref|NC_001133|,17701,24.36
ref|NC_001133|,17801,15.72
ref|NC_001133|,17901,16.12
ref|NC_001133|,18001,20.9
ref|NC_001133|,18101,25.04
ref|NC_001133|,18201,25.37
ref|NC_001133|,18301,27.01
ref|NC_001133|,18401,40.58
ref|NC_001133|,18501,38.36
ref|NC_001133|,18601,41.08
ref|NC_001133|,18701,34.58
ref|NC_001133|,18801,41.73
ref|NC_001133|,18901,32.34
ref|NC_001133|,19001,34.08
ref|NC_001133|,19101,41.87
ref|NC_001133|,19201,37.58
ref|NC_001133|,19301,32.98
ref|NC_001133|,19401,32.83
ref|NC_001133|,19501,30.56
ref|NC_001133|,19601,27.05
ref|NC_001133|,19701,20.36
ref|NC_001133|,19801,13.08
ref|NC_001133|,19901,15.56
ref|NC_001133|,20001,16.68
ref|NC_001133|,20101,28.11
ref|NC_001133|,20201,30.48
ref|NC_001133|,20301,28.39
ref|NC_001133|,20401,25.28
ref|NC_001133|,20501,31.42
ref|NC_001133|,20601,24.16
ref|NC_001133|,20701,21.23
ref|NC_001133|,20801,22.47
ref|NC_001133|,20901,36.8
ref|NC_001133|,21001,32.42
ref|NC_001133|,21101,28.95
ref|NC_001133|,21201,23
ref|NC_001133|,21301,17.62
ref|NC_001133|,21401,17.48
ref|NC_001133|,21501,23.63
ref|NC_001133|,21601,33.46
ref|NC_001133|,21701,28.53
ref|NC_001133|,21801,31.95
ref|NC_001133|,21901,37.76
ref|NC_001133|,22001,38.06
ref|NC_001133|,22101,37.32
ref|NC_001133|,22201,38.59
ref|NC_001133|,22301,42.46
ref|NC_001133|,22401,47.35
ref|NC_001133|,22501,32.04
ref|NC_001133|,22601,52.38
ref|NC_001133|,22701,58.26
ref|NC_001133|,22801,47.33
ref|NC_001133|,22901,37.72
ref|NC_001133|,23001,34.62
ref|NC_001133|,23101,34.03
ref|NC_001133|,23201,30.64
ref|NC_001133|,23301,15.23
ref|NC_001133|,23401,18.33
ref|NC_001133|,23501,23.65
ref|NC_001133|,23601,34.73
ref|NC_001133|,23701,27.28
ref|NC_001133|,23801,23.67
ref|NC_001133|,23901,21.25
ref|NC_001133|,24001,28.9
ref|NC_001133|,24101,31.74
ref|NC_001133|,24201,23.53
ref|NC_001133|,24301,15.74
ref|NC_001133|,24401,16.4
ref|NC_001133|,24501,12.53
ref|NC_001133|,24601,14.06
ref|NC_001133|,24701,20.42
ref|NC_001133|,24801,20.99
ref|NC_001133|,24901,22.07
ref|NC_001133|,25001,18.62
ref|NC_001133|,25101,36.48
ref|NC_001133|,25201,34.95
ref|NC_001133|,25301,25.18
ref|NC_001133|,25401,20.11
ref|NC_001133|,25501,18.8
ref|NC_001133|,25601,18.73
ref|NC_001133|,25701,16.56
ref|NC_001133|,26225,1.25
ref|NC_001133|,26534,3.8
ref|NC_001133|,26683,2.41999999999999
ref|NC_001133|,26832,9.30000000000001
ref|NC_001133|,26944,8.64
ref|NC_001133|,27044,36.19
ref|NC_001133|,27144,34.47
ref|NC_001133|,27244,23.64
ref|NC_001133|,27344,26.95
ref|NC_001133|,27444,22.45
ref|NC_001133|,27544,18.27
ref|NC_001133|,27644,16.15
ref|NC_001133|,27744,16.31
ref|NC_001133|,27844,13.64
ref|NC_001133|,27944,16.47
ref|NC_001133|,28044,15.51
ref|NC_001133|,28144,16.27
ref|NC_001133|,28244,23.32
ref|NC_001133|,28344,22.39
ref|NC_001133|,28444,19.77
ref|NC_001133|,28544,18.94
ref|NC_001133|,28644,15.78
ref|NC_001133|,28744,14.06
ref|NC_001133|,28844,14.66
ref|NC_001133|,28944,14.36
ref|NC_001133|,29044,13.35
ref|NC_001133|,29144,10.96
ref|NC_001133|,29244,13.99
ref|NC_001133|,29344,18.84
ref|NC_001133|,29444,19.4
ref|NC_001133|,29544,15.94
ref|NC_001133|,29644,20.11
ref|NC_001133|,29744,16.6
ref|NC_001133|,29844,16.73
ref|NC_001133|,29944,18.43
ref|NC_001133|,30044,16.12
ref|NC_001133|,30144,14.62
ref|NC_001133|,30244,15.59
ref|NC_001133|,30344,16.24
ref|NC_001133|,30444,19.76
ref|NC_001133|,30544,19.18
ref|NC_001133|,30644,26.91
ref|NC_001133|,30744,24.13
ref|NC_001133|,30844,23.06
ref|NC_001133|,30944,20.98
ref|NC_001133|,31044,20.57
ref|NC_001133|,31144,21.21
ref|NC_001133|,31244,24.53
ref|NC_001133|,31344,19.1
ref|NC_001133|,31444,18.77
ref|NC_001133|,31544,18.71
ref|NC_001133|,31644,23.42
ref|NC_001133|,31744,19.65
ref|NC_001133|,31844,24.24
ref|NC_001133|,31944,20.81
ref|NC_001133|,32044,20.65
ref|NC_001133|,32144,18.7
ref|NC_001133|,32244,20.82
ref|NC_001133|,32344,15.14
ref|NC_001133|,32444,15.37
ref|NC_001133|,32544,20.9
ref|NC_001133|,32644,16.76
ref|NC_001133|,32744,15.84
ref|NC_001133|,32844,13.72
ref|NC_001133|,32944,16.31
ref|NC_001133|,33044,14.9
ref|NC_001133|,33144,16.14
ref|NC_001133|,33244,20.88
ref|NC_001133|,33344,23.25
ref|NC_001133|,33444,22.81
ref|NC_001133|,33544,27.19
ref|NC_001133|,33644,17.89
ref|NC_001133|,33744,11.87
ref|NC_001133|,33844,15.69
ref|NC_001133|,33944,21.33
ref|NC_001133|,34044,19.98
ref|NC_001133|,34144,21.5
ref|NC_001133|,34244,15.38
ref|NC_001133|,34344,16.73
ref|NC_001133|,34444,20.66
ref|NC_001133|,34544,22.26
ref|NC_001133|,34644,26.8
ref|NC_001133|,34744,21.4
ref|NC_001133|,34844,19.4
ref|NC_001133|,34944,18.24
ref|NC_001133|,35044,22.19
ref|NC_001133|,35144,17.93
ref|NC_001133|,35244,24.36
ref|NC_001133|,35344,20.14
ref|NC_001133|,35444,25.63
ref|NC_001133|,35544,31.51
ref|NC_001133|,35644,21.26
ref|NC_001133|,35744,19.65
ref|NC_001133|,35844,23.79
ref|NC_001133|,35944,22.65
ref|NC_001133|,36044,25.01
ref|NC_001133|,36144,28.64
ref|NC_001133|,36244,26.01
ref|NC_001133|,36344,17.96
ref|NC_001133|,36444,18.18
ref|NC_001133|,36544,15.85
ref|NC_001133|,36644,14.26
ref|NC_001133|,36744,16.99
ref|NC_001133|,36844,20.55
ref|NC_001133|,36944,18.99
ref|NC_001133|,37044,23.02
ref|NC_001133|,37144,23.25
ref|NC_001133|,37244,21.95
ref|NC_001133|,37344,21.76
ref|NC_001133|,37444,24.32
ref|NC_001133|,37544,21.76
ref|NC_001133|,37644,19.51
ref|NC_001133|,37744,23.26
ref|NC_001133|,37844,21.59
ref|NC_001133|,37944,21.08
ref|NC_001133|,38044,21.56
ref|NC_001133|,38144,21.26
ref|NC_001133|,38244,14.47
ref|NC_001133|,38344,12.61
ref|NC_001133|,38444,14.89
ref|NC_001133|,38544,15.42
ref|NC_001133|,38644,24.28
ref|NC_001133|,38744,18.74
ref|NC_001133|,38844,24.57
ref|NC_001133|,38944,28.13
ref|NC_001133|,39044,26.01
ref|NC_001133|,39144,22.23
ref|NC_001133|,39244,22.49
ref|NC_001133|,39344,21.18
ref|NC_001133|,39444,23.94
ref|NC_001133|,39544,22.66
ref|NC_001133|,39644,24.65
ref|NC_001133|,39744,34.19
ref|NC_001133|,39844,27.72
ref|NC_001133|,39944,23.9
ref|NC_001133|,40044,28.67
ref|NC_001133|,40144,22.78
ref|NC_001133|,40244,26.37
ref|NC_001133|,40344,25.56
ref|NC_001133|,40444,24.61
ref|NC_001133|,40544,25.37
ref|NC_001133|,40644,22.76
ref|NC_001133|,40744,17.97
ref|NC_001133|,40844,21.87
ref|NC_001133|,40944,19.42
ref|NC_001133|,41044,20.07
ref|NC_001133|,41144,18.96
ref|NC_001133|,41244,17.66
ref|NC_001133|,41344,18.02
ref|NC_001133|,41444,20.07
ref|NC_001133|,41544,18.44
ref|NC_001133|,41644,18.24
ref|NC_001133|,41744,17.05
ref|NC_001133|,41844,18.25
ref|NC_001133|,41944,21.42
ref|NC_001133|,42044,18.88
ref|NC_001133|,42144,15.37
ref|NC_001133|,42244,23.75
ref|NC_001133|,42344,20.4400000000001
ref|NC_001133|,42444,19.51
ref|NC_001133|,42544,17.03
ref|NC_001133|,42644,15.02
ref|NC_001133|,42744,21.07
ref|NC_001133|,42844,25
ref|NC_001133|,42944,21.53
ref|NC_001133|,43044,17.35
ref|NC_001133|,43144,17.17
ref|NC_001133|,43244,20.11
ref|NC_001133|,43344,15.57
ref|NC_001133|,43444,16.89
ref|NC_001133|,43544,18.47
ref|NC_001133|,43644,24.24
ref|NC_001133|,43744,17.97
ref|NC_001133|,43844,20.62
ref|NC_001133|,43944,19.35
ref|NC_001133|,44044,17.95
ref|NC_001133|,44144,15.48
ref|NC_001133|,44244,22.08
ref|NC_001133|,44344,20.72
ref|NC_001133|,44444,20.49
ref|NC_001133|,44544,17.63
ref|NC_001133|,44644,19.7
ref|NC_001133|,44744,15.71
ref|NC_001133|,44844,19.43
ref|NC_001133|,44944,16.91
ref|NC_001133|,45044,16.79
ref|NC_001133|,45144,18.77
ref|NC_001133|,45244,13.32
ref|NC_001133|,45344,12.23
ref|NC_001133|,45444,15.7
ref|NC_001133|,45544,18.03
ref|NC_001133|,45644,21.67
ref|NC_001133|,45744,21.3
ref|NC_001133|,45844,27.1
ref|NC_001133|,45944,23.85
ref|NC_001133|,46044,20.59
ref|NC_001133|,46144,18.21
ref|NC_001133|,46244,23.88
ref|NC_001133|,46344,23.67
ref|NC_001133|,46444,24
ref|NC_001133|,46544,18.5
ref|NC_001133|,46644,27.9
ref|NC_001133|,46744,24.03
ref|NC_001133|,46844,18.99
ref|NC_001133|,46944,18.78
ref|NC_001133|,47044,14.99
ref|NC_001133|,47144,12.07
ref|NC_001133|,47244,18.45
ref|NC_001133|,47344,16.66
ref|NC_001133|,47444,16.84
ref|NC_001133|,47544,18.37
ref|NC_001133|,47644,16.87
ref|NC_001133|,47744,19.17
ref|NC_001133|,47844,19.68
ref|NC_001133|,47944,17.99
ref|NC_001133|,48044,19.49
ref|NC_001133|,48144,17.58
ref|NC_001133|,48244,18.15
ref|NC_001133|,48344,15.99
ref|NC_001133|,48444,16.66
ref|NC_001133|,48544,16
ref|NC_001133|,48644,16.33
ref|NC_001133|,48744,14.63
ref|NC_001133|,48844,16.98
ref|NC_001133|,48944,19.72
ref|NC_001133|,49044,20.98
ref|NC_001133|,49144,14.77
ref|NC_001133|,49244,24.11
ref|NC_001133|,49344,23.7
ref|NC_001133|,49444,20.9
ref|NC_001133|,49544,18.03
ref|NC_001133|,49644,22.66
ref|NC_001133|,49744,18.8
ref|NC_001133|,49844,9.04999999999999
ref|NC_001133|,49944,13.39
ref|NC_001133|,50044,16.64
ref|NC_001133|,50144,17.28
ref|NC_001133|,50244,20.42
ref|NC_001133|,50344,24.56
ref|NC_001133|,50444,26.73
ref|NC_001133|,50544,30.15
ref|NC_001133|,50644,28.06
ref|NC_001133|,50744,35.06
ref|NC_001133|,50844,36.77
ref|NC_001133|,50944,27.91
ref|NC_001133|,51044,28.62
ref|NC_001133|,51144,20.73
ref|NC_001133|,51244,18.08
ref|NC_001133|,51344,19.47
ref|NC_001133|,51444,18.06
ref|NC_001133|,51544,23.59
ref|NC_001133|,51644,23.8
ref|NC_001133|,51744,19.02
ref|NC_001133|,51844,21.19
ref|NC_001133|,51944,20.53
ref|NC_001133|,52044,14.79
ref|NC_001133|,52144,18.92
ref|NC_001133|,52244,17.46
ref|NC_001133|,52344,15.54
ref|NC_001133|,52444,19.87
ref|NC_001133|,52544,16.54
ref|NC_001133|,52644,20.1
ref|NC_001133|,52744,17.29
ref|NC_001133|,52844,17.3
ref|NC_001133|,52944,17.1
ref|NC_001133|,53044,15.38
ref|NC_001133|,53144,16.55
ref|NC_001133|,53244,27.13
ref|NC_001133|,53344,26.55
ref|NC_001133|,53444,16.26
ref|NC_001133|,53544,20.26
ref|NC_001133|,53644,26.85
ref|NC_001133|,53744,15.93
ref|NC_001133|,53844,9.73
ref|NC_001133|,53944,16.48
ref|NC_001133|,54044,19.94
ref|NC_001133|,54144,17.59
ref|NC_001133|,54244,13.15
ref|NC_001133|,54344,15.94
ref|NC_001133|,54444,18.09
ref|NC_001133|,54544,17.09
ref|NC_001133|,54644,19.24
ref|NC_001133|,54744,20
ref|NC_001133|,54844,27.23
ref|NC_001133|,54944,22.84
ref|NC_001133|,55044,25
ref|NC_001133|,55144,27.95
ref|NC_001133|,55244,24.37
ref|NC_001133|,55344,16.3
ref|NC_001133|,55444,18.76
ref|NC_001133|,55544,20.98
ref|NC_001133|,55644,16.67
ref|NC_001133|,55744,18.66
ref|NC_001133|,55844,14.61
ref|NC_001133|,55944,13.64
ref|NC_001133|,56044,18.03
ref|NC_001133|,56144,19.29
ref|NC_001133|,56244,20.38
ref|NC_001133|,56344,18.38
ref|NC_001133|,56444,24.37
ref|NC_001133|,56544,21.82
ref|NC_001133|,56644,17.75
ref|NC_001133|,56744,20.58
ref|NC_001133|,56844,24.46
ref|NC_001133|,56944,20.15
ref|NC_001133|,57044,20.58
ref|NC_001133|,57144,17.83
ref|NC_001133|,57244,16.73
ref|NC_001133|,57344,20.63
ref|NC_001133|,57444,18.55
ref|NC_001133|,57544,19.44
ref|NC_001133|,57644,22.65
ref|NC_001133|,57744,17.24
ref|NC_001133|,57844,14.57
ref|NC_001133|,57944,21.1
ref|NC_001133|,58044,21.36
ref|NC_001133|,58144,22.48
ref|NC_001133|,58244,26.84
ref|NC_001133|,58344,22.31
ref|NC_001133|,58444,21.43
ref|NC_001133|,58544,23.53
ref|NC_001133|,58644,18.25
ref|NC_001133|,58744,18.05
ref|NC_001133|,58844,18.37
ref|NC_001133|,58944,14.21
ref|NC_001133|,59044,13.61
ref|NC_001133|,59144,15.64
ref|NC_001133|,59244,13.29
ref|NC_001133|,59344,13.01
ref|NC_001133|,59444,16.8
ref|NC_001133|,59544,21.42
ref|NC_001133|,59644,21.88
ref|NC_001133|,59744,19.92
ref|NC_001133|,59844,13.45
ref|NC_001133|,59944,8.84
ref|NC_001133|,60044,18.63
ref|NC_001133|,60144,18.61
ref|NC_001133|,60244,19.08
ref|NC_001133|,60344,20.28
ref|NC_001133|,60444,14.92
ref|NC_001133|,60544,14.39
ref|NC_001133|,60644,15.1
ref|NC_001133|,60744,18.99
ref|NC_001133|,60844,22.79
ref|NC_001133|,60944,17.28
ref|NC_001133|,61044,19.57
ref|NC_001133|,61144,19.03
ref|NC_001133|,61244,17.61
ref|NC_001133|,61344,18.54
ref|NC_001133|,61444,16.95
ref|NC_001133|,61544,20.07
ref|NC_001133|,61644,22.27
ref|NC_001133|,61744,18.34
ref|NC_001133|,61844,13.48
ref|NC_001133|,61944,13.69
ref|NC_001133|,62044,17.52
ref|NC_001133|,62144,18.87
ref|NC_001133|,62244,19.8
ref|NC_001133|,62344,21.68
ref|NC_001133|,62444,24.12
ref|NC_001133|,62544,20.44
ref|NC_001133|,62644,18.48
ref|NC_001133|,62744,16.55
ref|NC_001133|,62844,17.91
ref|NC_001133|,62944,21.2
ref|NC_001133|,63044,18.93
ref|NC_001133|,63144,18.31
ref|NC_001133|,63244,19.8
ref|NC_001133|,63344,15.43
ref|NC_001133|,63444,20.14
ref|NC_001133|,63544,21.96
ref|NC_001133|,63644,15.35
ref|NC_001133|,63744,21.89
ref|NC_001133|,63844,24.78
ref|NC_001133|,63944,15.68
ref|NC_001133|,64044,19.86
ref|NC_001133|,64144,24
ref|NC_001133|,64244,20.22
ref|NC_001133|,64344,16.92
ref|NC_001133|,64444,15.68
ref|NC_001133|,64544,15.33
ref|NC_001133|,64644,22.64
ref|NC_001133|,64744,18.36
ref|NC_001133|,64844,16.46
ref|NC_001133|,64944,15.32
ref|NC_001133|,65044,14.13
ref|NC_001133|,65144,15.56
ref|NC_001133|,65244,21.16
ref|NC_001133|,65344,19.77
ref|NC_001133|,65444,21.07
ref|NC_001133|,65544,26.25
ref|NC_001133|,65644,21.93
ref|NC_001133|,65744,21.04
ref|NC_001133|,65844,28.25
ref|NC_001133|,65944,22.07
ref|NC_001133|,66044,14.52
ref|NC_001133|,66144,13.98
ref|NC_001133|,66244,18.45
ref|NC_001133|,66344,16.59
ref|NC_001133|,66444,20.21
ref|NC_001133|,66544,22.75
ref|NC_001133|,66644,21.72
ref|NC_001133|,66744,21.54
ref|NC_001133|,66844,19.17
ref|NC_001133|,66944,17.03
ref|NC_001133|,67044,20.36
ref|NC_001133|,67144,20.38
ref|NC_001133|,67244,18.21
ref|NC_001133|,67344,13.75
ref|NC_001133|,67444,17.34
ref|NC_001133|,67544,18.75
ref|NC_001133|,67644,24.21
ref|NC_001133|,67744,19.73
ref|NC_001133|,67844,25.04
ref|NC_001133|,67944,24.28
ref|NC_001133|,68044,17.66
ref|NC_001133|,68144,20.79
ref|NC_001133|,68244,23.19
ref|NC_001133|,68344,20.98
ref|NC_001133|,68444,16.36
ref|NC_001133|,68544,19.45
ref|NC_001133|,68644,26.5
ref|NC_001133|,68744,20.36
ref|NC_001133|,68844,17.9
ref|NC_001133|,68944,24.33
ref|NC_001133|,69044,13.12
ref|NC_001133|,69144,11.63
ref|NC_001133|,69244,15.15
ref|NC_001133|,69344,15.73
ref|NC_001133|,69444,19.51
ref|NC_001133|,69544,14.6
ref|NC_001133|,69644,21.04
ref|NC_001133|,69744,14.87
ref|NC_001133|,69844,12.98
ref|NC_001133|,69944,18.52
ref|NC_001133|,70044,18.19
ref|NC_001133|,70144,13.42
ref|NC_001133|,70244,12.13
ref|NC_001133|,70344,10.86
ref|NC_001133|,70444,10.95
ref|NC_001133|,70544,10.7
ref|NC_001133|,70644,10.67
ref|NC_001133|,70744,11.11
ref|NC_001133|,70844,9.24999999999999
ref|NC_001133|,70944,9.42999999999999
ref|NC_001133|,71044,21.12
ref|NC_001133|,71144,22.58
ref|NC_001133|,71244,22.18
ref|NC_001133|,71344,24
ref|NC_001133|,71444,22.73
ref|NC_001133|,71544,21.53
ref|NC_001133|,71644,22.8
ref|NC_001133|,71744,21.87
ref|NC_001133|,71844,19.4
ref|NC_001133|,71944,15.82
ref|NC_001133|,72044,16.41
ref|NC_001133|,72144,20
ref|NC_001133|,72244,17.34
ref|NC_001133|,72344,15.9
ref|NC_001133|,72444,21.54
ref|NC_001133|,72544,25.79
ref|NC_001133|,72644,21.84
ref|NC_001133|,72744,22.65
ref|NC_001133|,72844,25.42
ref|NC_001133|,72944,20.12
ref|NC_001133|,73044,18.7
ref|NC_001133|,73144,20.62
ref|NC_001133|,73244,21.1
ref|NC_001133|,73344,22.49
ref|NC_001133|,73444,18.7
ref|NC_001133|,73544,17.81
ref|NC_001133|,73644,22.27
ref|NC_001133|,73744,22.38
ref|NC_001133|,73844,22.08
ref|NC_001133|,73944,24.96
ref|NC_001133|,74044,23.52
ref|NC_001133|,74144,19.05
ref|NC_001133|,74244,19.71
ref|NC_001133|,74344,18.97
ref|NC_001133|,74444,14.48
ref|NC_001133|,74544,11.27
ref|NC_001133|,74644,12.61
ref|NC_001133|,74744,18.98
ref|NC_001133|,74844,22.64
ref|NC_001133|,74944,29.1
ref|NC_001133|,75044,26.72
ref|NC_001133|,75144,31.46
ref|NC_001133|,75244,34.88
ref|NC_001133|,75344,23.05
ref|NC_001133|,75444,17.92
ref|NC_001133|,75544,19.14
ref|NC_001133|,75644,23.71
ref|NC_001133|,75744,23.38
ref|NC_001133|,75844,21.87
ref|NC_001133|,75944,19.05
ref|NC_001133|,76044,22.66
ref|NC_001133|,76144,20.81
ref|NC_001133|,76244,19.84
ref|NC_001133|,76344,19.63
ref|NC_001133|,76444,13.81
ref|NC_001133|,76544,16.14
ref|NC_001133|,76644,17.81
ref|NC_001133|,76744,18.41
ref|NC_001133|,76844,19.38
ref|NC_001133|,76944,17.07
ref|NC_001133|,77044,19.32
ref|NC_001133|,77144,15.53
ref|NC_001133|,77244,21.26
ref|NC_001133|,77344,17.66
ref|NC_001133|,77444,13.68
ref|NC_001133|,77544,16.8
ref|NC_001133|,77644,17.31
ref|NC_001133|,77744,14.97
ref|NC_001133|,77844,19.06
ref|NC_001133|,77944,20.32
ref|NC_001133|,78044,27.01
ref|NC_001133|,78144,23.38
ref|NC_001133|,78244,18.39
ref|NC_001133|,78344,21.12
ref|NC_001133|,78444,24.82
ref|NC_001133|,78544,16.54
ref|NC_001133|,78644,9.63
ref|NC_001133|,78744,15.5
ref|NC_001133|,78844,20.77
ref|NC_001133|,78944,13.72
ref|NC_001133|,79044,18.8
ref|NC_001133|,79144,20.65
ref|NC_001133|,79244,23.44
ref|NC_001133|,79344,21.31
ref|NC_001133|,79444,19.74
ref|NC_001133|,79544,26.02
ref|NC_001133|,79644,33.16
ref|NC_001133|,79744,23.09
ref|NC_001133|,79844,23.83
ref|NC_001133|,79944,22.49
ref|NC_001133|,80044,22.57
ref|NC_001133|,80144,26.29
ref|NC_001133|,80244,18.69
ref|NC_001133|,80344,23.45
ref|NC_001133|,80444,19.19
ref|NC_001133|,80544,15.82
ref|NC_001133|,80644,22.03
ref|NC_001133|,80744,22.92
ref|NC_001133|,80844,17.29
ref|NC_001133|,80944,21.98
ref|NC_001133|,81044,18.72
ref|NC_001133|,81144,19.14
ref|NC_001133|,81244,16.24
ref|NC_001133|,81344,19.36
ref|NC_001133|,81444,18.73
ref|NC_001133|,81544,21.46
ref|NC_001133|,81644,21.85
ref|NC_001133|,81744,23.55
ref|NC_001133|,81844,24.51
ref|NC_001133|,81944,23.41
ref|NC_001133|,82044,29.06
ref|NC_001133|,82144,27.9399999999999
ref|NC_001133|,82244,18.71
ref|NC_001133|,82344,16.11
ref|NC_001133|,82444,21.85
ref|NC_001133|,82544,22.17
ref|NC_001133|,82644,13.39
ref|NC_001133|,82744,12.56
ref|NC_001133|,82844,17.35
